56 Q0 CACM-2327 1  0.5058235068889275 TF-IDF 
56 Q0 CACM-2672 74  0.1057299556973542 TF-IDF 
56 Q0 CACM-0093 75  0.10566439973350826 TF-IDF 
56 Q0 CACM-2476 76  0.10270909982028695 TF-IDF 
56 Q0 CACM-1459 77  0.10241192869941523 TF-IDF 
56 Q0 CACM-1211 78  0.10037349437108525 TF-IDF 
56 Q0 CACM-2782 79  0.10005763148793442 TF-IDF 
56 Q0 CACM-2028 80  0.09985606926972342 TF-IDF 
56 Q0 CACM-2133 81  0.09985606926972342 TF-IDF 
56 Q0 CACM-2430 82  0.09985606926972342 TF-IDF 
56 Q0 CACM-2166 83  0.09946757708339234 TF-IDF 
56 Q0 CACM-2931 84  0.09891674438324172 TF-IDF 
56 Q0 CACM-2616 85  0.0984881779098642 TF-IDF 
56 Q0 CACM-3199 86  0.09811694260968624 TF-IDF 
56 Q0 CACM-3012 87  0.09635851464684779 TF-IDF 
56 Q0 CACM-2663 88  0.09551326451836666 TF-IDF 
56 Q0 CACM-1334 89  0.09504662669770511 TF-IDF 
56 Q0 CACM-2255 90  0.09460048667658008 TF-IDF 
56 Q0 CACM-2504 91  0.09460048667658008 TF-IDF 
56 Q0 CACM-1306 92  0.08928219425077226 TF-IDF 
56 Q0 CACM-2661 93  0.08792943373182116 TF-IDF 
56 Q0 CACM-2305 94  0.08723285413588891 TF-IDF 
56 Q0 CACM-1911 95  0.08604622260741909 TF-IDF 
56 Q0 CACM-2580 96  0.08448226416222362 TF-IDF 
56 Q0 CACM-1923 97  0.08410641487391589 TF-IDF 
56 Q0 CACM-1852 98  0.083702057110099 TF-IDF 
56 Q0 CACM-2134 99  0.08362500763308123 TF-IDF 
56 Q0 CACM-1258 100  0.0829648396055577 TF-IDF 
