48 Q0 CACM-2325 1  0.6813141193609301 TF-IDF 
48 Q0 CACM-2903 60  0.25952359261160113 TF-IDF 
48 Q0 CACM-1551 61  0.2578316993375665 TF-IDF 
48 Q0 CACM-2594 62  0.2577974360581416 TF-IDF 
48 Q0 CACM-2766 63  0.256945009337727 TF-IDF 
48 Q0 CACM-2813 64  0.25674100806820144 TF-IDF 
48 Q0 CACM-2295 65  0.2561372710463813 TF-IDF 
48 Q0 CACM-3124 66  0.253211806685818 TF-IDF 
48 Q0 CACM-2073 67  0.25306709875454525 TF-IDF 
48 Q0 CACM-2285 68  0.24833832843248743 TF-IDF 
48 Q0 CACM-2155 69  0.24492283251157668 TF-IDF 
48 Q0 CACM-2056 70  0.24248563071286627 TF-IDF 
48 Q0 CACM-2592 71  0.2406411068552321 TF-IDF 
48 Q0 CACM-2337 72  0.23994599980842335 TF-IDF 
48 Q0 CACM-1066 73  0.2374632435550905 TF-IDF 
48 Q0 CACM-2902 74  0.23728185143756156 TF-IDF 
48 Q0 CACM-3007 75  0.23598307633187238 TF-IDF 
48 Q0 CACM-1678 76  0.2355047111712869 TF-IDF 
48 Q0 CACM-1374 77  0.23451103482644214 TF-IDF 
48 Q0 CACM-1922 78  0.2343076140143842 TF-IDF 
48 Q0 CACM-1666 79  0.2336003988503495 TF-IDF 
48 Q0 CACM-3107 80  0.23164060014610258 TF-IDF 
48 Q0 CACM-1860 81  0.23060328052201118 TF-IDF 
48 Q0 CACM-1073 82  0.23017461742797568 TF-IDF 
48 Q0 CACM-2950 83  0.22994554757422472 TF-IDF 
48 Q0 CACM-2426 84  0.22807032127112342 TF-IDF 
48 Q0 CACM-1431 85  0.226279102293969 TF-IDF 
48 Q0 CACM-0394 86  0.2261643479960892 TF-IDF 
48 Q0 CACM-2725 87  0.22473974170867372 TF-IDF 
48 Q0 CACM-2284 88  0.22112909896554744 TF-IDF 
48 Q0 CACM-2405 89  0.22112909896554744 TF-IDF 
48 Q0 CACM-1009 90  0.21971213481761315 TF-IDF 
48 Q0 CACM-2861 91  0.219653432534758 TF-IDF 
48 Q0 CACM-2611 92  0.21898319980929823 TF-IDF 
48 Q0 CACM-2146 93  0.21826491072677193 TF-IDF 
48 Q0 CACM-2863 94  0.21790905915240572 TF-IDF 
48 Q0 CACM-1659 95  0.21644549442335623 TF-IDF 
48 Q0 CACM-1755 96  0.21590764792883688 TF-IDF 
48 Q0 CACM-2830 97  0.21575015204032677 TF-IDF 
48 Q0 CACM-2283 98  0.21362509844058256 TF-IDF 
48 Q0 CACM-2314 99  0.21354435066454994 TF-IDF 
48 Q0 CACM-3006 100  0.2133461877653009 TF-IDF 
