1 Q0 CACM-1938 1  0.5513488925181147 TF-IDF 
1 Q0 CACM-1571 78  0.18605492932931056 TF-IDF 
1 Q0 CACM-1572 79  0.18511039194213907 TF-IDF 
1 Q0 CACM-2311 80  0.18492913071610137 TF-IDF 
1 Q0 CACM-1195 81  0.18241699710283327 TF-IDF 
1 Q0 CACM-1106 82  0.18065965236573403 TF-IDF 
1 Q0 CACM-2868 83  0.18062973921121944 TF-IDF 
1 Q0 CACM-2424 84  0.17832789882053574 TF-IDF 
1 Q0 CACM-2535 85  0.1778682016325448 TF-IDF 
1 Q0 CACM-2632 86  0.17784577480345126 TF-IDF 
1 Q0 CACM-0118 87  0.17751833655696048 TF-IDF 
1 Q0 CACM-0163 88  0.17751833655696048 TF-IDF 
1 Q0 CACM-3089 89  0.17728832600646843 TF-IDF 
1 Q0 CACM-0704 90  0.17685789623534184 TF-IDF 
1 Q0 CACM-2378 91  0.17637445557446185 TF-IDF 
1 Q0 CACM-3137 92  0.17509349652150236 TF-IDF 
1 Q0 CACM-0617 93  0.17407697661672414 TF-IDF 
1 Q0 CACM-0391 94  0.1717199070935227 TF-IDF 
1 Q0 CACM-1908 95  0.17153689251450632 TF-IDF 
1 Q0 CACM-2375 96  0.17147292992791718 TF-IDF 
1 Q0 CACM-1885 97  0.17138805401123242 TF-IDF 
1 Q0 CACM-0135 98  0.17115124960964279 TF-IDF 
1 Q0 CACM-0148 99  0.17115124960964279 TF-IDF 
1 Q0 CACM-1464 100  0.17027525104099644 TF-IDF 
