54 Q0 CACM-2295 1  0.727502242126304 TF-IDF 
54 Q0 CACM-2705 51  0.22537255377058904 TF-IDF 
54 Q0 CACM-0021 52  0.2226137033112542 TF-IDF 
54 Q0 CACM-0025 53  0.22000613548808134 TF-IDF 
54 Q0 CACM-1106 54  0.22000613548808134 TF-IDF 
54 Q0 CACM-3185 55  0.21342671126777696 TF-IDF 
54 Q0 CACM-0147 56  0.21217569558495775 TF-IDF 
54 Q0 CACM-0118 57  0.2114830181456915 TF-IDF 
54 Q0 CACM-3170 58  0.20993303152660014 TF-IDF 
54 Q0 CACM-2677 59  0.20943948294495252 TF-IDF 
54 Q0 CACM-0017 60  0.20842686519923498 TF-IDF 
54 Q0 CACM-0682 61  0.20842686519923498 TF-IDF 
54 Q0 CACM-2703 62  0.20765098065097415 TF-IDF 
54 Q0 CACM-1985 63  0.20670326989833024 TF-IDF 
54 Q0 CACM-2943 64  0.20574401232195452 TF-IDF 
54 Q0 CACM-2603 65  0.20482385739883047 TF-IDF 
54 Q0 CACM-2956 66  0.20428099380619533 TF-IDF 
54 Q0 CACM-3186 67  0.2038588182845003 TF-IDF 
54 Q0 CACM-2314 68  0.20336532351220482 TF-IDF 
54 Q0 CACM-0412 69  0.20271853163361606 TF-IDF 
54 Q0 CACM-0382 70  0.20207209103329307 TF-IDF 
54 Q0 CACM-1496 71  0.20196124301466534 TF-IDF 
54 Q0 CACM-1457 72  0.20083079092671338 TF-IDF 
54 Q0 CACM-0795 73  0.200333418469085 TF-IDF 
54 Q0 CACM-1098 74  0.20024819425363552 TF-IDF 
54 Q0 CACM-1902 75  0.19970270802268855 TF-IDF 
54 Q0 CACM-2578 76  0.19340451991093618 TF-IDF 
54 Q0 CACM-0437 77  0.19258260505193525 TF-IDF 
54 Q0 CACM-1242 78  0.19258260505193525 TF-IDF 
54 Q0 CACM-1678 79  0.19244576957845527 TF-IDF 
54 Q0 CACM-0170 80  0.19225728922335591 TF-IDF 
54 Q0 CACM-0234 81  0.19225728922335591 TF-IDF 
54 Q0 CACM-3014 82  0.19214119849095407 TF-IDF 
54 Q0 CACM-0949 83  0.1892256338047484 TF-IDF 
54 Q0 CACM-1118 84  0.18869047267537364 TF-IDF 
54 Q0 CACM-2386 85  0.1885766875612126 TF-IDF 
54 Q0 CACM-1834 86  0.1880279473885482 TF-IDF 
54 Q0 CACM-1835 87  0.187991697373368 TF-IDF 
54 Q0 CACM-2710 88  0.1875592686565823 TF-IDF 
54 Q0 CACM-1703 89  0.18636114743399426 TF-IDF 
54 Q0 CACM-3188 90  0.18626093593085177 TF-IDF 
54 Q0 CACM-3198 91  0.18626093593085177 TF-IDF 
54 Q0 CACM-0188 92  0.18450060485648498 TF-IDF 
54 Q0 CACM-2865 93  0.1839577243726823 TF-IDF 
54 Q0 CACM-0138 94  0.1838982766484274 TF-IDF 
54 Q0 CACM-2718 95  0.18295115867058936 TF-IDF 
54 Q0 CACM-1747 96  0.18211028155687398 TF-IDF 
54 Q0 CACM-2223 97  0.18164832809247203 TF-IDF 
54 Q0 CACM-1466 98  0.18135445707188114 TF-IDF 
54 Q0 CACM-0990 99  0.18060727388746595 TF-IDF 
54 Q0 CACM-2743 100  0.17957682433655267 TF-IDF 
