58 Q0 CACM-1344 1  0.5941140948757287 TF-IDF 
58 Q0 CACM-2488 87  0.19225504351233802 TF-IDF 
58 Q0 CACM-0378 88  0.1905772110467093 TF-IDF 
58 Q0 CACM-1797 89  0.19051717420887335 TF-IDF 
58 Q0 CACM-1863 90  0.19051717420887335 TF-IDF 
58 Q0 CACM-2284 91  0.19051717420887335 TF-IDF 
58 Q0 CACM-2226 92  0.19026465410543023 TF-IDF 
58 Q0 CACM-0349 93  0.18980248365966665 TF-IDF 
58 Q0 CACM-0755 94  0.18819437912807105 TF-IDF 
58 Q0 CACM-2379 95  0.1873897933632169 TF-IDF 
58 Q0 CACM-1619 96  0.18713104228899907 TF-IDF 
58 Q0 CACM-1729 97  0.18474392650557417 TF-IDF 
58 Q0 CACM-2223 98  0.18474392650557417 TF-IDF 
58 Q0 CACM-0297 99  0.18450060485648498 TF-IDF 
58 Q0 CACM-1598 100  0.18450060485648498 TF-IDF 
