10 Q0 CACM-0249 1  0.46426741010401573 TF-IDF 
10 Q0 CACM-1366 36  0.21405771982254823 TF-IDF 
10 Q0 CACM-1601 37  0.20940630009225902 TF-IDF 
10 Q0 CACM-1459 38  0.20482385739883047 TF-IDF 
10 Q0 CACM-2782 39  0.20011526297586885 TF-IDF 
10 Q0 CACM-3073 40  0.19985999412370453 TF-IDF 
10 Q0 CACM-3156 41  0.1946404712395997 TF-IDF 
10 Q0 CACM-1811 42  0.18898701356873998 TF-IDF 
10 Q0 CACM-0950 43  0.1836527027018804 TF-IDF 
10 Q0 CACM-0034 44  0.18065965236573403 TF-IDF 
10 Q0 CACM-0119 45  0.18065965236573403 TF-IDF 
10 Q0 CACM-1678 46  0.1794848234938205 TF-IDF 
10 Q0 CACM-1306 47  0.17856438850154452 TF-IDF 
10 Q0 CACM-3059 48  0.17825211560011217 TF-IDF 
10 Q0 CACM-2661 49  0.17585886746364232 TF-IDF 
10 Q0 CACM-0121 50  0.17115124960964279 TF-IDF 
10 Q0 CACM-1269 51  0.17115124960964279 TF-IDF 
10 Q0 CACM-2557 52  0.1686884084076531 TF-IDF 
10 Q0 CACM-1923 53  0.16821282974783178 TF-IDF 
10 Q0 CACM-1852 54  0.167404114220198 TF-IDF 
10 Q0 CACM-2317 55  0.16031333221823746 TF-IDF 
10 Q0 CACM-2851 56  0.15727773142864565 TF-IDF 
10 Q0 CACM-1468 57  0.154917926088661 TF-IDF 
10 Q0 CACM-0035 58  0.1548511305992006 TF-IDF 
10 Q0 CACM-0194 59  0.1548511305992006 TF-IDF 
10 Q0 CACM-2129 60  0.1548511305992006 TF-IDF 
10 Q0 CACM-2406 61  0.15475580336800523 TF-IDF 
10 Q0 CACM-3148 62  0.15271954279737357 TF-IDF 
10 Q0 CACM-1569 63  0.1518195675668878 TF-IDF 
10 Q0 CACM-2342 64  0.1518195675668878 TF-IDF 
10 Q0 CACM-2865 65  0.1498219416778498 TF-IDF 
10 Q0 CACM-1480 66  0.1478124428446915 TF-IDF 
10 Q0 CACM-0689 67  0.1450835656575049 TF-IDF 
10 Q0 CACM-1467 68  0.1450835656575049 TF-IDF 
10 Q0 CACM-2647 69  0.1450835656575049 TF-IDF 
10 Q0 CACM-2401 70  0.14505054226135775 TF-IDF 
10 Q0 CACM-2514 71  0.14249277664515517 TF-IDF 
10 Q0 CACM-3150 72  0.14241331598282692 TF-IDF 
10 Q0 CACM-1496 73  0.13983958135663124 TF-IDF 
10 Q0 CACM-2312 74  0.13837760606737076 TF-IDF 
10 Q0 CACM-1485 75  0.13817482443571896 TF-IDF 
10 Q0 CACM-0042 76  0.13549473927430053 TF-IDF 
10 Q0 CACM-0083 77  0.13549473927430053 TF-IDF 
10 Q0 CACM-0676 78  0.13549473927430053 TF-IDF 
10 Q0 CACM-1747 79  0.1354325960252766 TF-IDF 
10 Q0 CACM-2645 80  0.1343366348680601 TF-IDF 
10 Q0 CACM-2080 81  0.1320170152755546 TF-IDF 
10 Q0 CACM-1536 82  0.13050672095843346 TF-IDF 
10 Q0 CACM-0210 83  0.13007494970332853 TF-IDF 
10 Q0 CACM-0220 84  0.13007494970332853 TF-IDF 
10 Q0 CACM-0532 85  0.13007494970332853 TF-IDF 
10 Q0 CACM-2084 86  0.12615962231087383 TF-IDF 
10 Q0 CACM-2175 87  0.12512601722545696 TF-IDF 
10 Q0 CACM-2694 88  0.12507206702243126 TF-IDF 
10 Q0 CACM-1835 89  0.12347537502766374 TF-IDF 
10 Q0 CACM-2305 90  0.12347537502766374 TF-IDF 
10 Q0 CACM-3044 91  0.12243513513458693 TF-IDF 
10 Q0 CACM-2195 92  0.12113263369698493 TF-IDF 
10 Q0 CACM-2710 93  0.12090297138125408 TF-IDF 
10 Q0 CACM-2131 94  0.1204397682438227 TF-IDF 
10 Q0 CACM-2404 95  0.1204397682438227 TF-IDF 
10 Q0 CACM-2411 96  0.11843556380204481 TF-IDF 
10 Q0 CACM-1846 97  0.11799448256493869 TF-IDF 
10 Q0 CACM-2119 98  0.11613834794940045 TF-IDF 
10 Q0 CACM-3105 99  0.11529819787351384 TF-IDF 
10 Q0 CACM-2570 100  0.11163203497565279 TF-IDF 
