28 Q0 CACM-1685 1  0.8873492956749556 TF-IDF 
28 Q0 CACM-1796 73  0.13155497075629682 TF-IDF 
28 Q0 CACM-0441 74  0.1299423471148353 TF-IDF 
28 Q0 CACM-2345 75  0.1299012632993762 TF-IDF 
28 Q0 CACM-2059 76  0.12891542295990946 TF-IDF 
28 Q0 CACM-0634 77  0.1271664998614946 TF-IDF 
28 Q0 CACM-1289 78  0.1271664998614946 TF-IDF 
28 Q0 CACM-1971 79  0.1271664998614946 TF-IDF 
28 Q0 CACM-2226 80  0.12543613490716674 TF-IDF 
28 Q0 CACM-1267 81  0.12497397400181365 TF-IDF 
28 Q0 CACM-2274 82  0.12420237055638048 TF-IDF 
28 Q0 CACM-2516 83  0.12133811462835101 TF-IDF 
28 Q0 CACM-3070 84  0.12085820902491512 TF-IDF 
28 Q0 CACM-1064 85  0.12080817486841987 TF-IDF 
28 Q0 CACM-1508 86  0.12080817486841987 TF-IDF 
28 Q0 CACM-2519 87  0.12080817486841987 TF-IDF 
28 Q0 CACM-3166 88  0.11811139710236868 TF-IDF 
28 Q0 CACM-1374 89  0.11725551741322107 TF-IDF 
28 Q0 CACM-1551 90  0.11725551741322107 TF-IDF 
28 Q0 CACM-2417 91  0.11725551741322107 TF-IDF 
28 Q0 CACM-2988 92  0.11719583905446315 TF-IDF 
28 Q0 CACM-1846 93  0.11688513105701429 TF-IDF 
28 Q0 CACM-2568 94  0.11602388066391851 TF-IDF 
28 Q0 CACM-1516 95  0.1158434553532793 TF-IDF 
28 Q0 CACM-0652 96  0.11505540463659034 TF-IDF 
28 Q0 CACM-1251 97  0.11505540463659034 TF-IDF 
28 Q0 CACM-2407 98  0.11505540463659034 TF-IDF 
28 Q0 CACM-2583 99  0.11505540463659034 TF-IDF 
28 Q0 CACM-2725 100  0.11236987085433686 TF-IDF 
