37 Q0 CACM-2651 1  0.82645583427074 TF-IDF 
37 Q0 CACM-1749 47  0.21087251209058847 TF-IDF 
37 Q0 CACM-1065 48  0.21007222313604745 TF-IDF 
37 Q0 CACM-0243 49  0.20873365263496757 TF-IDF 
37 Q0 CACM-0242 50  0.20809302911657573 TF-IDF 
37 Q0 CACM-1937 51  0.20778582367905712 TF-IDF 
37 Q0 CACM-1960 52  0.20345362449944687 TF-IDF 
37 Q0 CACM-2371 53  0.20180453387972758 TF-IDF 
37 Q0 CACM-3141 54  0.1996250026481884 TF-IDF 
37 Q0 CACM-0251 55  0.19746942512781038 TF-IDF 
37 Q0 CACM-2470 56  0.19364540839395394 TF-IDF 
37 Q0 CACM-2937 57  0.19340968175142995 TF-IDF 
37 Q0 CACM-2560 58  0.1930501091120701 TF-IDF 
37 Q0 CACM-0412 59  0.19291768741705245 TF-IDF 
37 Q0 CACM-2537 60  0.1925229243628887 TF-IDF 
37 Q0 CACM-0982 61  0.18844950955877543 TF-IDF 
37 Q0 CACM-2740 62  0.18756723318784185 TF-IDF 
37 Q0 CACM-0483 63  0.1863781047927456 TF-IDF 
37 Q0 CACM-2342 64  0.18598430549438963 TF-IDF 
37 Q0 CACM-2046 65  0.18155073882556386 TF-IDF 
37 Q0 CACM-1426 66  0.18091184270040317 TF-IDF 
37 Q0 CACM-0990 67  0.1802673472585572 TF-IDF 
37 Q0 CACM-2353 68  0.17931311943490086 TF-IDF 
37 Q0 CACM-1121 69  0.1787420515065931 TF-IDF 
37 Q0 CACM-1232 70  0.1777288674340804 TF-IDF 
37 Q0 CACM-1213 71  0.17341162262021237 TF-IDF 
37 Q0 CACM-2896 72  0.17299844172318868 TF-IDF 
37 Q0 CACM-1439 73  0.1706100893685063 TF-IDF 
37 Q0 CACM-0696 74  0.16919616475191956 TF-IDF 
37 Q0 CACM-1162 75  0.1677453493767104 TF-IDF 
37 Q0 CACM-1757 76  0.16694048161176175 TF-IDF 
37 Q0 CACM-2379 77  0.16632916110639712 TF-IDF 
37 Q0 CACM-2939 78  0.165328910447485 TF-IDF 
37 Q0 CACM-0265 79  0.1628783128190774 TF-IDF 
37 Q0 CACM-2341 80  0.16237140532056435 TF-IDF 
37 Q0 CACM-2799 81  0.1621074285646679 TF-IDF 
37 Q0 CACM-3142 82  0.1617210691500441 TF-IDF 
37 Q0 CACM-1515 83  0.16099744591257467 TF-IDF 
37 Q0 CACM-2948 84  0.1606249035523444 TF-IDF 
37 Q0 CACM-1870 85  0.15995598069067238 TF-IDF 
37 Q0 CACM-2311 86  0.1590821845646621 TF-IDF 
37 Q0 CACM-1034 87  0.1583395010369271 TF-IDF 
37 Q0 CACM-2940 88  0.15811810787907446 TF-IDF 
37 Q0 CACM-1482 89  0.15773049323222674 TF-IDF 
37 Q0 CACM-0252 90  0.15732644243218646 TF-IDF 
37 Q0 CACM-1868 91  0.15721012036381848 TF-IDF 
37 Q0 CACM-2162 92  0.15698427397565354 TF-IDF 
37 Q0 CACM-2867 93  0.15616885350439444 TF-IDF 
37 Q0 CACM-2629 94  0.1555707972380009 TF-IDF 
37 Q0 CACM-2060 95  0.1539440941850628 TF-IDF 
37 Q0 CACM-0605 96  0.1537719993275406 TF-IDF 
37 Q0 CACM-0656 97  0.1535893160058193 TF-IDF 
37 Q0 CACM-2946 98  0.15344828581738765 TF-IDF 
37 Q0 CACM-2083 99  0.15289096868545954 TF-IDF 
37 Q0 CACM-2527 100  0.15250419797885226 TF-IDF 
