61 Q0 CACM-0634 1  0.7720344113491722 TF-IDF 
61 Q0 CACM-2795 86  0.15628424796900459 TF-IDF 
61 Q0 CACM-1032 87  0.15626159952103919 TF-IDF 
61 Q0 CACM-2879 88  0.15453490924682936 TF-IDF 
61 Q0 CACM-2883 89  0.15192289838570683 TF-IDF 
61 Q0 CACM-0678 90  0.15117849369756353 TF-IDF 
61 Q0 CACM-3040 91  0.14987221801955433 TF-IDF 
61 Q0 CACM-0490 92  0.1492480708083316 TF-IDF 
61 Q0 CACM-2745 93  0.14901580534515688 TF-IDF 
61 Q0 CACM-2781 94  0.1481185895051309 TF-IDF 
61 Q0 CACM-2333 95  0.14787155501367139 TF-IDF 
61 Q0 CACM-2519 96  0.14757769906697468 TF-IDF 
61 Q0 CACM-0693 97  0.1469169911853659 TF-IDF 
61 Q0 CACM-2381 98  0.1448764774189025 TF-IDF 
61 Q0 CACM-2412 99  0.1443206769537173 TF-IDF 
61 Q0 CACM-3147 100  0.14309030185060942 TF-IDF 
