41 Q0 CACM-2578 1  1.0290918153409125 TF-IDF 
41 Q0 CACM-0651 58  0.2885888098259208 TF-IDF 
41 Q0 CACM-2342 59  0.2880758879516359 TF-IDF 
41 Q0 CACM-2616 60  0.28394832590425245 TF-IDF 
41 Q0 CACM-3038 61  0.28220342367487494 TF-IDF 
41 Q0 CACM-2236 62  0.2780721542306432 TF-IDF 
41 Q0 CACM-1101 63  0.2765244995161572 TF-IDF 
41 Q0 CACM-2121 64  0.2765244995161572 TF-IDF 
41 Q0 CACM-0795 65  0.276041470268272 TF-IDF 
41 Q0 CACM-2476 66  0.27270755983434614 TF-IDF 
41 Q0 CACM-2895 67  0.27232581239111203 TF-IDF 
41 Q0 CACM-2151 68  0.26850312352467176 TF-IDF 
41 Q0 CACM-2685 69  0.26737202052346154 TF-IDF 
41 Q0 CACM-2969 70  0.26556823056517265 TF-IDF 
41 Q0 CACM-2740 71  0.26234823718853256 TF-IDF 
41 Q0 CACM-2499 72  0.2617765813398871 TF-IDF 
41 Q0 CACM-2900 73  0.2596297496549932 TF-IDF 
41 Q0 CACM-0740 74  0.2593290389446237 TF-IDF 
41 Q0 CACM-2276 75  0.25796715495539163 TF-IDF 
41 Q0 CACM-1153 76  0.25587420225985286 TF-IDF 
41 Q0 CACM-2950 77  0.2539986412812847 TF-IDF 
41 Q0 CACM-0238 78  0.25395815264681026 TF-IDF 
41 Q0 CACM-2818 79  0.25395815264681026 TF-IDF 
41 Q0 CACM-3072 80  0.25373100632868484 TF-IDF 
41 Q0 CACM-1960 81  0.25248855209942267 TF-IDF 
41 Q0 CACM-2902 82  0.251097576664704 TF-IDF 
41 Q0 CACM-3073 83  0.25019400543782994 TF-IDF 
41 Q0 CACM-2912 84  0.2497925131681175 TF-IDF 
41 Q0 CACM-1951 85  0.24934038694447647 TF-IDF 
41 Q0 CACM-1996 86  0.2486880406557796 TF-IDF 
41 Q0 CACM-1840 87  0.24791851680758917 TF-IDF 
41 Q0 CACM-3089 88  0.24465777820720613 TF-IDF 
41 Q0 CACM-0987 89  0.24419053139116376 TF-IDF 
41 Q0 CACM-2416 90  0.2396545662473362 TF-IDF 
41 Q0 CACM-2597 91  0.23925835127904493 TF-IDF 
41 Q0 CACM-1924 92  0.23870772587348454 TF-IDF 
41 Q0 CACM-1748 93  0.2363124899185261 TF-IDF 
41 Q0 CACM-2596 94  0.23554086834869536 TF-IDF 
41 Q0 CACM-2690 95  0.23514643763593543 TF-IDF 
41 Q0 CACM-2852 96  0.23514643763593543 TF-IDF 
41 Q0 CACM-3068 97  0.23514643763593543 TF-IDF 
41 Q0 CACM-2325 98  0.2347460468244739 TF-IDF 
41 Q0 CACM-1846 99  0.23365322932499144 TF-IDF 
41 Q0 CACM-2069 100  0.23219128420380775 TF-IDF 
