42 Q0 CACM-2641 1  0.5671536242760211 TF-IDF 
42 Q0 CACM-0179 64  0.1412510033776679 TF-IDF 
42 Q0 CACM-0180 65  0.1412510033776679 TF-IDF 
42 Q0 CACM-0181 66  0.1412510033776679 TF-IDF 
42 Q0 CACM-0182 67  0.1412510033776679 TF-IDF 
42 Q0 CACM-0003 68  0.1402148574562461 TF-IDF 
42 Q0 CACM-0270 69  0.1402148574562461 TF-IDF 
42 Q0 CACM-0860 70  0.1391946847033659 TF-IDF 
42 Q0 CACM-1719 71  0.13840417197831348 TF-IDF 
42 Q0 CACM-3048 72  0.1374447259293865 TF-IDF 
42 Q0 CACM-0601 73  0.1356009632425612 TF-IDF 
42 Q0 CACM-1992 74  0.13432209635918813 TF-IDF 
42 Q0 CACM-1620 75  0.13038554157938578 TF-IDF 
42 Q0 CACM-2258 76  0.12975886648877902 TF-IDF 
42 Q0 CACM-1771 77  0.1280896200013994 TF-IDF 
42 Q0 CACM-2255 78  0.12703625141586156 TF-IDF 
42 Q0 CACM-2504 79  0.12703625141586156 TF-IDF 
42 Q0 CACM-0591 80  0.12555644744681593 TF-IDF 
42 Q0 CACM-2746 81  0.12413508028997242 TF-IDF 
42 Q0 CACM-0093 82  0.12377891163596769 TF-IDF 
42 Q0 CACM-2535 83  0.12315757676649661 TF-IDF 
42 Q0 CACM-1785 84  0.12192596300543138 TF-IDF 
42 Q0 CACM-2512 85  0.12107228860942965 TF-IDF 
42 Q0 CACM-2617 86  0.12107228860942965 TF-IDF 
42 Q0 CACM-2991 87  0.12101681023744956 TF-IDF 
42 Q0 CACM-1030 88  0.12029356795485022 TF-IDF 
42 Q0 CACM-1827 89  0.11807663659645548 TF-IDF 
42 Q0 CACM-2485 90  0.11774091594640827 TF-IDF 
42 Q0 CACM-2310 91  0.11741775681635022 TF-IDF 
42 Q0 CACM-1435 92  0.11456698650027655 TF-IDF 
42 Q0 CACM-1798 93  0.11300080270213433 TF-IDF 
42 Q0 CACM-1995 94  0.11300080270213433 TF-IDF 
42 Q0 CACM-2332 95  0.11300080270213433 TF-IDF 
42 Q0 CACM-2251 96  0.11239195817809618 TF-IDF 
42 Q0 CACM-0851 97  0.11153316911101972 TF-IDF 
42 Q0 CACM-1205 98  0.11097419663914344 TF-IDF 
42 Q0 CACM-2478 99  0.11097419663914344 TF-IDF 
42 Q0 CACM-3078 100  0.11060398120185017 TF-IDF 
