25 Q0 CACM-2318 1  0.36625423800753865 TF-IDF 
25 Q0 CACM-1747 77  0.11596673307426263 TF-IDF 
25 Q0 CACM-1341 78  0.11454434762185134 TF-IDF 
25 Q0 CACM-1030 79  0.11374138499864543 TF-IDF 
25 Q0 CACM-1798 80  0.11300080270213433 TF-IDF 
25 Q0 CACM-1995 81  0.11300080270213433 TF-IDF 
25 Q0 CACM-2332 82  0.11300080270213433 TF-IDF 
25 Q0 CACM-2344 83  0.11269373015728767 TF-IDF 
25 Q0 CACM-2990 84  0.11255072998931884 TF-IDF 
25 Q0 CACM-0417 85  0.1116205921253158 TF-IDF 
25 Q0 CACM-1205 86  0.11097419663914344 TF-IDF 
25 Q0 CACM-2478 87  0.11097419663914344 TF-IDF 
25 Q0 CACM-2336 88  0.10935561551819452 TF-IDF 
25 Q0 CACM-3044 89  0.10935561551819452 TF-IDF 
25 Q0 CACM-2309 90  0.10886876818895058 TF-IDF 
25 Q0 CACM-1931 91  0.10835158696802642 TF-IDF 
25 Q0 CACM-0217 92  0.107275056751172 TF-IDF 
25 Q0 CACM-3130 93  0.10656462591176026 TF-IDF 
25 Q0 CACM-1951 94  0.10319313132019735 TF-IDF 
25 Q0 CACM-2279 95  0.10271016071920722 TF-IDF 
25 Q0 CACM-2322 96  0.10184340830807469 TF-IDF 
25 Q0 CACM-2298 97  0.10097447912673982 TF-IDF 
25 Q0 CACM-0018 98  0.10077704470111519 TF-IDF 
25 Q0 CACM-0597 99  0.10077704470111519 TF-IDF 
25 Q0 CACM-0652 100  0.10077704470111519 TF-IDF 
