26 Q0 CACM-1461 1  0.33601805572120325 TF-IDF 
26 Q0 CACM-1290 32  0.12266264478757882 TF-IDF 
26 Q0 CACM-2069 33  0.12218838389861936 TF-IDF 
26 Q0 CACM-0617 34  0.12200920034437635 TF-IDF 
26 Q0 CACM-2080 35  0.11967076572382424 TF-IDF 
26 Q0 CACM-0084 36  0.11920647009034191 TF-IDF 
26 Q0 CACM-0025 37  0.11757321881796771 TF-IDF 
26 Q0 CACM-1750 38  0.11741366226858306 TF-IDF 
26 Q0 CACM-1747 39  0.11537311730737859 TF-IDF 
26 Q0 CACM-2558 40  0.11505322125482427 TF-IDF 
26 Q0 CACM-3128 41  0.1136816067490406 TF-IDF 
26 Q0 CACM-2597 42  0.11329743616353254 TF-IDF 
26 Q0 CACM-1247 43  0.11318502929556318 TF-IDF 
26 Q0 CACM-2867 44  0.11318502929556318 TF-IDF 
26 Q0 CACM-1341 45  0.11249835323583293 TF-IDF 
26 Q0 CACM-1728 46  0.11125112569110471 TF-IDF 
26 Q0 CACM-1680 47  0.10949791124040598 TF-IDF 
26 Q0 CACM-2151 48  0.10898866650734589 TF-IDF 
26 Q0 CACM-2379 49  0.10825858392847677 TF-IDF 
26 Q0 CACM-0439 50  0.10748429554147439 TF-IDF 
26 Q0 CACM-2119 51  0.10748429554147439 TF-IDF 
26 Q0 CACM-3105 52  0.1073474716028383 TF-IDF 
26 Q0 CACM-2320 53  0.10668324076154873 TF-IDF 
26 Q0 CACM-2482 54  0.1064611661690941 TF-IDF 
26 Q0 CACM-2878 55  0.1064405367943154 TF-IDF 
26 Q0 CACM-1476 56  0.10614284537340256 TF-IDF 
26 Q0 CACM-2314 57  0.10490374398415467 TF-IDF 
26 Q0 CACM-0618 58  0.10251756427769404 TF-IDF 
26 Q0 CACM-2985 59  0.10227884252821356 TF-IDF 
26 Q0 CACM-2317 60  0.10080212493558659 TF-IDF 
26 Q0 CACM-0018 61  0.10077704470111519 TF-IDF 
26 Q0 CACM-0597 62  0.10077704470111519 TF-IDF 
26 Q0 CACM-0652 63  0.10077704470111519 TF-IDF 
26 Q0 CACM-1360 64  0.10077704470111519 TF-IDF 
26 Q0 CACM-1912 65  0.10077704470111519 TF-IDF 
26 Q0 CACM-2583 66  0.10077704470111519 TF-IDF 
26 Q0 CACM-0086 67  0.10050741595852358 TF-IDF 
26 Q0 CACM-2479 68  0.10009611872340496 TF-IDF 
26 Q0 CACM-2541 69  0.09946600932939097 TF-IDF 
26 Q0 CACM-2621 70  0.09805025274475601 TF-IDF 
26 Q0 CACM-1591 71  0.09789024260702511 TF-IDF 
26 Q0 CACM-1754 72  0.09623286712359505 TF-IDF 
26 Q0 CACM-0651 73  0.0961962699419736 TF-IDF 
26 Q0 CACM-2995 74  0.0961962699419736 TF-IDF 
26 Q0 CACM-2438 75  0.09606514090329105 TF-IDF 
26 Q0 CACM-3127 76  0.09593734513847513 TF-IDF 
26 Q0 CACM-2629 77  0.09516984637736733 TF-IDF 
26 Q0 CACM-2138 78  0.09480520990707483 TF-IDF 
26 Q0 CACM-0795 79  0.09201382342275735 TF-IDF 
26 Q0 CACM-2366 80  0.09189497023393231 TF-IDF 
26 Q0 CACM-3150 81  0.09088481945437996 TF-IDF 
26 Q0 CACM-3025 82  0.09062602620987269 TF-IDF 
26 Q0 CACM-2321 83  0.08962372729342626 TF-IDF 
26 Q0 CACM-1959 84  0.08942188473479235 TF-IDF 
26 Q0 CACM-1472 85  0.08931427267988581 TF-IDF 
26 Q0 CACM-2424 86  0.0876777649173105 TF-IDF 
26 Q0 CACM-0300 87  0.08687929176075766 TF-IDF 
26 Q0 CACM-2477 88  0.08598743643317952 TF-IDF 
26 Q0 CACM-1324 89  0.08558571319495992 TF-IDF 
26 Q0 CACM-0104 90  0.08472525973363144 TF-IDF 
26 Q0 CACM-0238 91  0.08465271754893676 TF-IDF 
26 Q0 CACM-2818 92  0.08465271754893676 TF-IDF 
26 Q0 CACM-1677 93  0.08463941122436051 TF-IDF 
26 Q0 CACM-2826 94  0.08418350420031562 TF-IDF 
26 Q0 CACM-1050 95  0.08358899879014955 TF-IDF 
26 Q0 CACM-2936 96  0.08329386864579401 TF-IDF 
26 Q0 CACM-3183 97  0.08267545506265649 TF-IDF 
26 Q0 CACM-3026 98  0.08247375845847957 TF-IDF 
26 Q0 CACM-1463 99  0.08235388468766369 TF-IDF 
26 Q0 CACM-0987 100  0.08139684379705459 TF-IDF 
