36 Q0 CACM-2982 1  0.32984351340538376 TF-IDF 
36 Q0 CACM-0099 51  0.11305071576057749 TF-IDF 
36 Q0 CACM-1149 52  0.11305071576057749 TF-IDF 
36 Q0 CACM-1794 53  0.11180777785224508 TF-IDF 
36 Q0 CACM-1188 54  0.11067902242294299 TF-IDF 
36 Q0 CACM-2754 55  0.10966358214457801 TF-IDF 
36 Q0 CACM-1900 56  0.1094039184779782 TF-IDF 
36 Q0 CACM-2112 57  0.1093840944873348 TF-IDF 
36 Q0 CACM-1496 58  0.10896454531139999 TF-IDF 
36 Q0 CACM-2430 59  0.10884239913484121 TF-IDF 
36 Q0 CACM-1679 60  0.10808163329918505 TF-IDF 
36 Q0 CACM-0001 61  0.10766734834340712 TF-IDF 
36 Q0 CACM-0584 62  0.10766734834340712 TF-IDF 
36 Q0 CACM-0654 63  0.10766734834340712 TF-IDF 
36 Q0 CACM-0889 64  0.10766734834340712 TF-IDF 
36 Q0 CACM-1253 65  0.10766734834340712 TF-IDF 
36 Q0 CACM-2370 66  0.1073391789782591 TF-IDF 
36 Q0 CACM-2794 67  0.10539648155990196 TF-IDF 
36 Q0 CACM-2643 68  0.1051440756294688 TF-IDF 
36 Q0 CACM-2971 69  0.10455557526989824 TF-IDF 
36 Q0 CACM-2091 70  0.1035579075669412 TF-IDF 
36 Q0 CACM-1184 71  0.10293427311090514 TF-IDF 
36 Q0 CACM-0082 72  0.10277337796416135 TF-IDF 
36 Q0 CACM-0196 73  0.10277337796416135 TF-IDF 
36 Q0 CACM-0655 74  0.10277337796416135 TF-IDF 
36 Q0 CACM-0830 75  0.10277337796416135 TF-IDF 
36 Q0 CACM-1421 76  0.10093813907194418 TF-IDF 
36 Q0 CACM-1395 77  0.10048512793174472 TF-IDF 
36 Q0 CACM-2389 78  0.10004488120405086 TF-IDF 
36 Q0 CACM-0208 79  0.09830497022658911 TF-IDF 
36 Q0 CACM-0795 80  0.09830497022658911 TF-IDF 
36 Q0 CACM-1336 81  0.09830497022658911 TF-IDF 
36 Q0 CACM-1559 82  0.0979581592213571 TF-IDF 
36 Q0 CACM-2509 83  0.0979581592213571 TF-IDF 
36 Q0 CACM-2149 84  0.09785707634084298 TF-IDF 
36 Q0 CACM-2842 85  0.09759774022495898 TF-IDF 
36 Q0 CACM-2906 86  0.09690061350906641 TF-IDF 
36 Q0 CACM-1539 87  0.09479821860131332 TF-IDF 
36 Q0 CACM-0407 88  0.09420892980048123 TF-IDF 
36 Q0 CACM-0681 89  0.09420892980048123 TF-IDF 
36 Q0 CACM-2059 90  0.09420892980048123 TF-IDF 
36 Q0 CACM-2230 91  0.09420892980048123 TF-IDF 
36 Q0 CACM-1455 92  0.09324145822745429 TF-IDF 
36 Q0 CACM-2785 93  0.09281147086166452 TF-IDF 
36 Q0 CACM-2310 94  0.09086345868030403 TF-IDF 
36 Q0 CACM-0462 95  0.09047159371024695 TF-IDF 
36 Q0 CACM-0829 96  0.09044057260846199 TF-IDF 
36 Q0 CACM-1541 97  0.08925056507414011 TF-IDF 
36 Q0 CACM-1990 98  0.08905287201941554 TF-IDF 
36 Q0 CACM-2348 99  0.08905287201941554 TF-IDF 
36 Q0 CACM-2937 100  0.08901631162250195 TF-IDF 
