20 Q0 CACM-1963 1  0.4395548574400309 TF-IDF 
20 Q0 CACM-0270 60  0.13484384502520425 TF-IDF 
20 Q0 CACM-0804 61  0.13484384502520425 TF-IDF 
20 Q0 CACM-2884 62  0.13484384502520425 TF-IDF 
20 Q0 CACM-1796 63  0.13155497075629682 TF-IDF 
20 Q0 CACM-1822 64  0.13096735272655724 TF-IDF 
20 Q0 CACM-3115 65  0.1291347603778622 TF-IDF 
20 Q0 CACM-3176 66  0.1280745569936445 TF-IDF 
20 Q0 CACM-2289 67  0.12691269860719426 TF-IDF 
20 Q0 CACM-3152 68  0.12642008172231836 TF-IDF 
20 Q0 CACM-2273 69  0.1263238485700056 TF-IDF 
20 Q0 CACM-2226 70  0.12543613490716674 TF-IDF 
20 Q0 CACM-2052 71  0.12407433416200159 TF-IDF 
20 Q0 CACM-1791 72  0.12288630423054628 TF-IDF 
20 Q0 CACM-2281 73  0.12288630423054628 TF-IDF 
20 Q0 CACM-2763 74  0.1227818931811474 TF-IDF 
20 Q0 CACM-0494 75  0.1190461072233417 TF-IDF 
20 Q0 CACM-2284 76  0.1190461072233417 TF-IDF 
20 Q0 CACM-3166 77  0.11811139710236868 TF-IDF 
20 Q0 CACM-1374 78  0.11725551741322107 TF-IDF 
20 Q0 CACM-1551 79  0.11725551741322107 TF-IDF 
20 Q0 CACM-2417 80  0.11725551741322107 TF-IDF 
20 Q0 CACM-2725 81  0.11236987085433686 TF-IDF 
20 Q0 CACM-1787 82  0.1121285626391082 TF-IDF 
20 Q0 CACM-2081 83  0.1120923664068239 TF-IDF 
20 Q0 CACM-2950 84  0.11159490622775523 TF-IDF 
20 Q0 CACM-2830 85  0.10787507602016339 TF-IDF 
20 Q0 CACM-1961 86  0.10764439950127991 TF-IDF 
20 Q0 CACM-2484 87  0.10715652856951795 TF-IDF 
20 Q0 CACM-1924 88  0.10481127232525672 TF-IDF 
20 Q0 CACM-1851 89  0.1037260346347725 TF-IDF 
20 Q0 CACM-1873 90  0.1037260346347725 TF-IDF 
20 Q0 CACM-1953 91  0.1037260346347725 TF-IDF 
20 Q0 CACM-2444 92  0.10339527846833466 TF-IDF 
20 Q0 CACM-1501 93  0.10295879543640364 TF-IDF 
20 Q0 CACM-3006 94  0.10293423284366736 TF-IDF 
20 Q0 CACM-0828 95  0.10246229993366729 TF-IDF 
20 Q0 CACM-1658 96  0.10176893964166357 TF-IDF 
20 Q0 CACM-2902 97  0.10113288376890317 TF-IDF 
20 Q0 CACM-2806 98  0.10024935345123512 TF-IDF 
20 Q0 CACM-2824 99  0.10024935345123512 TF-IDF 
20 Q0 CACM-2863 100  0.09988432964829942 TF-IDF 
