4 Q0 CACM-2844 1  0.6211688735699055 TF-IDF 
4 Q0 CACM-0232 62  0.13916000064054518 TF-IDF 
4 Q0 CACM-2877 63  0.13886747736136318 TF-IDF 
4 Q0 CACM-2096 64  0.13766102438570985 TF-IDF 
4 Q0 CACM-1014 65  0.1366435306806183 TF-IDF 
4 Q0 CACM-2936 66  0.13656904312529838 TF-IDF 
4 Q0 CACM-2562 67  0.13607373731240996 TF-IDF 
4 Q0 CACM-2666 68  0.13607373731240996 TF-IDF 
4 Q0 CACM-1224 69  0.13494042154581304 TF-IDF 
4 Q0 CACM-1135 70  0.13360591435824368 TF-IDF 
4 Q0 CACM-1157 71  0.1331095658300867 TF-IDF 
4 Q0 CACM-1780 72  0.13267551228288668 TF-IDF 
4 Q0 CACM-1905 73  0.1306100910230345 TF-IDF 
4 Q0 CACM-3105 74  0.1297373725165126 TF-IDF 
4 Q0 CACM-2436 75  0.12889294431660928 TF-IDF 
4 Q0 CACM-0975 76  0.12856378918395053 TF-IDF 
4 Q0 CACM-1342 77  0.12851408523949828 TF-IDF 
4 Q0 CACM-2133 78  0.12851408523949828 TF-IDF 
4 Q0 CACM-1573 79  0.12756333392049973 TF-IDF 
4 Q0 CACM-2134 80  0.1269539603230502 TF-IDF 
4 Q0 CACM-1681 81  0.12524799119201918 TF-IDF 
4 Q0 CACM-1667 82  0.12496000057518342 TF-IDF 
4 Q0 CACM-1893 83  0.12496000057518342 TF-IDF 
4 Q0 CACM-2632 84  0.12343740436325046 TF-IDF 
4 Q0 CACM-2215 85  0.1218515428494326 TF-IDF 
4 Q0 CACM-0943 86  0.1217501860163668 TF-IDF 
4 Q0 CACM-2174 87  0.12122852828713038 TF-IDF 
4 Q0 CACM-2932 88  0.1199616625146655 TF-IDF 
4 Q0 CACM-3184 89  0.1189133903760493 TF-IDF 
4 Q0 CACM-1672 90  0.11807259178109322 TF-IDF 
4 Q0 CACM-0020 91  0.11801677324589457 TF-IDF 
4 Q0 CACM-1584 92  0.117750769772769 TF-IDF 
4 Q0 CACM-1682 93  0.11703138262708568 TF-IDF 
4 Q0 CACM-2969 94  0.11692576995291042 TF-IDF 
4 Q0 CACM-2702 95  0.11531203576365602 TF-IDF 
4 Q0 CACM-1458 96  0.11491980510581154 TF-IDF 
4 Q0 CACM-2017 97  0.11484554482842849 TF-IDF 
4 Q0 CACM-0069 98  0.11426438341965517 TF-IDF 
4 Q0 CACM-2912 99  0.1141650617982472 TF-IDF 
4 Q0 CACM-0327 100  0.11338963015155533 TF-IDF 
