26 Q0 CACM-3105 1  11.798555031984328 SMQ 
26 Q0 CACM-2867 42  6.513538578159533 SMQ 
26 Q0 CACM-2878 43  6.511089184514189 SMQ 
26 Q0 CACM-0084 44  6.444174601239814 SMQ 
26 Q0 CACM-2482 45  6.39676797609336 SMQ 
26 Q0 CACM-2317 46  6.325392935172763 SMQ 
26 Q0 CACM-1485 47  6.255925092365306 SMQ 
26 Q0 CACM-2716 48  6.237568454474335 SMQ 
26 Q0 CACM-2621 49  6.164318366136248 SMQ 
26 Q0 CACM-2151 50  6.1585165254937575 SMQ 
26 Q0 CACM-0618 51  6.156843227285356 SMQ 
26 Q0 CACM-3025 52  6.125398634604039 SMQ 
26 Q0 CACM-0086 53  6.11927302992723 SMQ 
26 Q0 CACM-1341 54  6.110875773089793 SMQ 
26 Q0 CACM-2597 55  6.100556007822389 SMQ 
26 Q0 CACM-2985 56  6.042003285261076 SMQ 
26 Q0 CACM-2020 57  6.029849033878211 SMQ 
26 Q0 CACM-2740 58  5.963958804213073 SMQ 
26 Q0 CACM-1534 59  5.955999295808649 SMQ 
26 Q0 CACM-2319 60  5.953194134277 SMQ 
26 Q0 CACM-2060 61  5.945477182734782 SMQ 
26 Q0 CACM-2321 62  5.923335461660393 SMQ 
26 Q0 CACM-0483 63  5.896227551527506 SMQ 
26 Q0 CACM-2138 64  5.893621953367248 SMQ 
26 Q0 CACM-2379 65  5.858888300559651 SMQ 
26 Q0 CACM-3064 66  5.847268112449644 SMQ 
26 Q0 CACM-0300 67  5.84404239504391 SMQ 
26 Q0 CACM-1476 68  5.83967055508762 SMQ 
26 Q0 CACM-2424 69  5.820554546711723 SMQ 
26 Q0 CACM-1923 70  5.807301129243804 SMQ 
26 Q0 CACM-1324 71  5.801374876612845 SMQ 
26 Q0 CACM-0104 72  5.796849585511914 SMQ 
26 Q0 CACM-3127 73  5.796022362132618 SMQ 
26 Q0 CACM-2629 74  5.7814197146570585 SMQ 
26 Q0 CACM-3183 75  5.750881213759404 SMQ 
26 Q0 CACM-1751 76  5.714838916329531 SMQ 
26 Q0 CACM-2950 77  5.714838916329531 SMQ 
26 Q0 CACM-3174 78  5.702019245459472 SMQ 
26 Q0 CACM-2624 79  5.687770831006946 SMQ 
26 Q0 CACM-1636 80  5.66939380769238 SMQ 
26 Q0 CACM-2949 81  5.657776527320302 SMQ 
26 Q0 CACM-0251 82  5.633850881775896 SMQ 
26 Q0 CACM-1552 83  5.619755116216666 SMQ 
26 Q0 CACM-3141 84  5.6176686434588 SMQ 
26 Q0 CACM-1290 85  5.613748192856976 SMQ 
26 Q0 CACM-3011 86  5.609633492150156 SMQ 
26 Q0 CACM-2522 87  5.593300398965182 SMQ 
26 Q0 CACM-0322 88  5.586103735993314 SMQ 
26 Q0 CACM-2342 89  5.573775391502623 SMQ 
26 Q0 CACM-1264 90  5.55048469495126 SMQ 
26 Q0 CACM-1226 91  5.548907488946235 SMQ 
26 Q0 CACM-2876 92  5.533824825867729 SMQ 
26 Q0 CACM-1951 93  5.509419933785421 SMQ 
26 Q0 CACM-2888 94  5.498949494101965 SMQ 
26 Q0 CACM-3014 95  5.44996719144797 SMQ 
26 Q0 CACM-1844 96  5.415591921440248 SMQ 
26 Q0 CACM-2358 97  5.381606059848071 SMQ 
26 Q0 CACM-2821 98  5.343097977976977 SMQ 
26 Q0 CACM-2668 99  5.294660409698874 SMQ 
26 Q0 CACM-2777 100  5.28704617387802 SMQ 
