8 Q0 CACM-2625 1  20.778325427882926 SMQ 
8 Q0 CACM-2860 38  9.93010563525852 SMQ 
8 Q0 CACM-3126 39  9.825572359275277 SMQ 
8 Q0 CACM-0492 40  9.714241551023763 SMQ 
8 Q0 CACM-2991 41  9.714241551023763 SMQ 
8 Q0 CACM-2379 42  9.691980081566333 SMQ 
8 Q0 CACM-2543 43  9.59184343788501 SMQ 
8 Q0 CACM-3127 44  9.484015689645982 SMQ 
8 Q0 CACM-3053 45  9.429229179363642 SMQ 
8 Q0 CACM-2109 46  9.38295787048055 SMQ 
8 Q0 CACM-2258 47  9.264648080652966 SMQ 
8 Q0 CACM-1261 48  9.256127637635483 SMQ 
8 Q0 CACM-0332 49  9.208065436782968 SMQ 
8 Q0 CACM-2197 50  9.160910109145675 SMQ 
8 Q0 CACM-0828 51  9.123014471357626 SMQ 
8 Q0 CACM-2632 52  9.11015536308032 SMQ 
8 Q0 CACM-2501 53  9.034701548411299 SMQ 
8 Q0 CACM-2297 54  9.017488462593393 SMQ 
8 Q0 CACM-1723 55  8.862891111054111 SMQ 
8 Q0 CACM-3133 56  8.822679897652936 SMQ 
8 Q0 CACM-2203 57  8.717338454478043 SMQ 
8 Q0 CACM-1735 58  8.701104878287058 SMQ 
8 Q0 CACM-0040 59  8.685061960505621 SMQ 
8 Q0 CACM-2515 60  8.636527497967334 SMQ 
8 Q0 CACM-1461 61  8.628495751061353 SMQ 
8 Q0 CACM-1879 62  8.531246454499605 SMQ 
8 Q0 CACM-1846 63  8.493165282499525 SMQ 
8 Q0 CACM-2849 64  8.454961760433203 SMQ 
8 Q0 CACM-3040 65  8.438118340439896 SMQ 
8 Q0 CACM-3158 66  8.389845851440178 SMQ 
8 Q0 CACM-1938 67  8.329426453584531 SMQ 
8 Q0 CACM-2219 68  8.220238614170844 SMQ 
8 Q0 CACM-2969 69  8.21583008366983 SMQ 
8 Q0 CACM-3076 70  8.098031282603902 SMQ 
8 Q0 CACM-3110 71  7.970135614246133 SMQ 
8 Q0 CACM-1591 72  7.960629131038792 SMQ 
8 Q0 CACM-2712 73  7.941943733715868 SMQ 
8 Q0 CACM-0615 74  7.897723845476489 SMQ 
8 Q0 CACM-3068 75  7.824373610426545 SMQ 
8 Q0 CACM-2798 76  7.739285803355685 SMQ 
8 Q0 CACM-2578 77  7.681914957994126 SMQ 
8 Q0 CACM-0441 78  7.574637825628745 SMQ 
8 Q0 CACM-2128 79  7.569408786338842 SMQ 
8 Q0 CACM-0071 80  7.489554305903329 SMQ 
8 Q0 CACM-2377 81  7.455402201598973 SMQ 
8 Q0 CACM-0144 82  7.402613760065055 SMQ 
8 Q0 CACM-2437 83  7.272657878411397 SMQ 
8 Q0 CACM-2900 84  7.220524420077823 SMQ 
8 Q0 CACM-3177 85  7.218277187922169 SMQ 
8 Q0 CACM-3072 86  7.178235724374331 SMQ 
8 Q0 CACM-2681 87  7.066522361981539 SMQ 
8 Q0 CACM-0796 88  7.059626033511423 SMQ 
8 Q0 CACM-1462 89  7.02125023787676 SMQ 
8 Q0 CACM-2111 90  7.0158365511440355 SMQ 
8 Q0 CACM-2046 91  6.954891181744257 SMQ 
8 Q0 CACM-3092 92  6.937731432999366 SMQ 
8 Q0 CACM-2274 93  6.922536019111897 SMQ 
8 Q0 CACM-2905 94  6.901611019083735 SMQ 
8 Q0 CACM-2060 95  6.876520038889254 SMQ 
8 Q0 CACM-0003 96  6.84281540747301 SMQ 
8 Q0 CACM-0008 97  6.747611931461598 SMQ 
8 Q0 CACM-2069 98  6.659922797157904 SMQ 
8 Q0 CACM-2988 99  6.61822659486519 SMQ 
8 Q0 CACM-2033 100  6.528816121062868 SMQ 
