55 Q0 CACM-2650 1  25.90355595285196 SMQ 
55 Q0 CACM-1102 77  4.449934800063504 SMQ 
55 Q0 CACM-3203 78  4.385477423519853 SMQ 
55 Q0 CACM-1807 79  4.376459217275105 SMQ 
55 Q0 CACM-0463 80  4.345871146276354 SMQ 
55 Q0 CACM-1142 81  4.345871146276354 SMQ 
55 Q0 CACM-2814 82  4.2977287828930395 SMQ 
55 Q0 CACM-1503 83  4.2953433298429955 SMQ 
55 Q0 CACM-1613 84  4.282405226814798 SMQ 
55 Q0 CACM-0284 85  4.274288848499751 SMQ 
55 Q0 CACM-2936 86  4.274133426169499 SMQ 
55 Q0 CACM-3044 87  4.25825653020765 SMQ 
55 Q0 CACM-0651 88  4.251856148670062 SMQ 
55 Q0 CACM-2295 89  4.251856148670062 SMQ 
55 Q0 CACM-3199 90  4.242484339376351 SMQ 
55 Q0 CACM-2712 91  4.211687940803915 SMQ 
55 Q0 CACM-0762 92  4.2080513486795805 SMQ 
55 Q0 CACM-0920 93  4.2080513486795805 SMQ 
55 Q0 CACM-3120 94  4.200098484194787 SMQ 
55 Q0 CACM-2862 95  4.16197566929775 SMQ 
55 Q0 CACM-2413 96  4.152880372235178 SMQ 
55 Q0 CACM-1098 97  4.140833799849782 SMQ 
55 Q0 CACM-1703 98  4.139170101773616 SMQ 
55 Q0 CACM-0628 99  4.12596241057184 SMQ 
55 Q0 CACM-3189 100  4.124762521371199 SMQ 
