48 Q0 CACM-2142 1  25.606123952582124 SMQ 
48 Q0 CACM-2195 88  11.846763828676826 SMQ 
48 Q0 CACM-2285 89  11.830499419391716 SMQ 
48 Q0 CACM-2767 90  11.818004945229427 SMQ 
48 Q0 CACM-2645 91  11.78561573106044 SMQ 
48 Q0 CACM-3069 92  11.783184072700518 SMQ 
48 Q0 CACM-1601 93  11.76226042324757 SMQ 
48 Q0 CACM-2426 94  11.75923384201464 SMQ 
48 Q0 CACM-0409 95  11.675026319399262 SMQ 
48 Q0 CACM-1353 96  11.640222143003431 SMQ 
48 Q0 CACM-2265 97  11.598989632683644 SMQ 
48 Q0 CACM-2306 98  11.590330070042839 SMQ 
48 Q0 CACM-2751 99  11.512584053293965 SMQ 
48 Q0 CACM-1769 100  11.495440037964128 SMQ 
