37 Q0 CACM-2265 1  37.513756267978216 SMQ 
37 Q0 CACM-0676 46  15.374836314031082 SMQ 
37 Q0 CACM-1847 47  15.202501905506814 SMQ 
37 Q0 CACM-0538 48  15.136194458235316 SMQ 
37 Q0 CACM-0033 49  15.02371633186658 SMQ 
37 Q0 CACM-1960 50  14.960541612193877 SMQ 
37 Q0 CACM-2768 51  14.820214312866787 SMQ 
37 Q0 CACM-2867 52  14.68469269502992 SMQ 
37 Q0 CACM-1747 53  14.652112457408219 SMQ 
37 Q0 CACM-2631 54  14.640688951875346 SMQ 
37 Q0 CACM-2938 55  14.569826523123893 SMQ 
37 Q0 CACM-0251 56  14.475764151528173 SMQ 
37 Q0 CACM-2218 57  14.415796160637806 SMQ 
37 Q0 CACM-0794 58  14.293914534075743 SMQ 
37 Q0 CACM-2083 59  14.244520270268792 SMQ 
37 Q0 CACM-1626 60  14.136128183728975 SMQ 
37 Q0 CACM-0242 61  14.104545985375239 SMQ 
37 Q0 CACM-2560 62  13.824846153536498 SMQ 
37 Q0 CACM-2342 63  13.791047262275587 SMQ 
37 Q0 CACM-2289 64  13.609290434648667 SMQ 
37 Q0 CACM-2321 65  13.607296425377367 SMQ 
37 Q0 CACM-0605 66  13.579211538514807 SMQ 
37 Q0 CACM-1006 67  13.571258544315743 SMQ 
37 Q0 CACM-2194 68  13.470111105103342 SMQ 
37 Q0 CACM-1691 69  13.411702414330698 SMQ 
37 Q0 CACM-2865 70  13.332307239498196 SMQ 
37 Q0 CACM-1827 71  13.290413501133708 SMQ 
37 Q0 CACM-1143 72  13.170011292759389 SMQ 
37 Q0 CACM-2051 73  13.119327288711023 SMQ 
37 Q0 CACM-1432 74  13.093920643397954 SMQ 
37 Q0 CACM-1907 75  13.092305158389284 SMQ 
37 Q0 CACM-2003 76  13.085129459080282 SMQ 
37 Q0 CACM-1135 77  13.036890880121433 SMQ 
37 Q0 CACM-2470 78  13.000822905641678 SMQ 
37 Q0 CACM-2794 79  12.807597078541225 SMQ 
37 Q0 CACM-0483 80  12.702289435286879 SMQ 
37 Q0 CACM-3073 81  12.657931224412009 SMQ 
37 Q0 CACM-0990 82  12.603753666690185 SMQ 
37 Q0 CACM-1740 83  12.591487696034491 SMQ 
37 Q0 CACM-1112 84  12.34847666312853 SMQ 
37 Q0 CACM-1748 85  12.297472470477782 SMQ 
37 Q0 CACM-2859 86  12.091375521504286 SMQ 
37 Q0 CACM-2369 87  12.057714217321427 SMQ 
37 Q0 CACM-2184 88  11.998942623829258 SMQ 
37 Q0 CACM-3196 89  11.994205149332485 SMQ 
37 Q0 CACM-1591 90  11.793081027986313 SMQ 
37 Q0 CACM-1543 91  11.671643625802876 SMQ 
37 Q0 CACM-1048 92  11.52418644888914 SMQ 
37 Q0 CACM-2667 93  11.430988479729514 SMQ 
37 Q0 CACM-1261 94  11.42876356654174 SMQ 
37 Q0 CACM-2486 95  11.403905811514047 SMQ 
37 Q0 CACM-2148 96  11.399624678031984 SMQ 
37 Q0 CACM-1787 97  11.393756592760322 SMQ 
37 Q0 CACM-2705 98  11.382899715836935 SMQ 
37 Q0 CACM-3116 99  11.359352869439176 SMQ 
37 Q0 CACM-2513 100  11.330699623815518 SMQ 
