42 Q0 CACM-2641 1  16.879919908124357 SMQ 
42 Q0 CACM-2048 66  6.4610174425253835 SMQ 
42 Q0 CACM-2017 67  6.456927113215127 SMQ 
42 Q0 CACM-2683 68  6.427502739750421 SMQ 
42 Q0 CACM-3001 69  6.419965929206979 SMQ 
42 Q0 CACM-2454 70  6.404794271065464 SMQ 
42 Q0 CACM-2535 71  6.395265152174064 SMQ 
42 Q0 CACM-2437 72  6.362869373102191 SMQ 
42 Q0 CACM-2883 73  6.353372712003253 SMQ 
42 Q0 CACM-2317 74  6.3239385475612995 SMQ 
42 Q0 CACM-2575 75  6.228536387909768 SMQ 
42 Q0 CACM-2974 76  6.228536387909768 SMQ 
42 Q0 CACM-2203 77  6.197305546003814 SMQ 
42 Q0 CACM-2882 78  6.142469234681588 SMQ 
42 Q0 CACM-2344 79  6.134768861588645 SMQ 
42 Q0 CACM-1992 80  6.126095436690151 SMQ 
42 Q0 CACM-0860 81  6.114527896737827 SMQ 
42 Q0 CACM-3078 82  6.107523163772743 SMQ 
42 Q0 CACM-1855 83  6.026654851867338 SMQ 
42 Q0 CACM-1435 84  5.959827047940774 SMQ 
42 Q0 CACM-2251 85  5.948273474646848 SMQ 
42 Q0 CACM-1265 86  5.880938682391102 SMQ 
42 Q0 CACM-2852 87  5.8267191608534095 SMQ 
42 Q0 CACM-0096 88  5.82365378231078 SMQ 
42 Q0 CACM-1270 89  5.82365378231078 SMQ 
42 Q0 CACM-2326 90  5.804083375395867 SMQ 
42 Q0 CACM-2973 91  5.792479767591921 SMQ 
42 Q0 CACM-1642 92  5.784614968547235 SMQ 
42 Q0 CACM-2287 93  5.779790634746841 SMQ 
42 Q0 CACM-2988 94  5.748009827214571 SMQ 
42 Q0 CACM-1931 95  5.7358172528447176 SMQ 
42 Q0 CACM-0893 96  5.730165716619628 SMQ 
42 Q0 CACM-1908 97  5.725846054467108 SMQ 
42 Q0 CACM-0417 98  5.705449634990867 SMQ 
42 Q0 CACM-3054 99  5.704366502687554 SMQ 
42 Q0 CACM-2985 100  5.692070161164651 SMQ 
