46 Q0 CACM-2990 1  21.95676839311977 SMQ 
46 Q0 CACM-1651 51  9.687997854566412 SMQ 
46 Q0 CACM-2478 52  9.64830255387905 SMQ 
46 Q0 CACM-1792 53  9.564535712018355 SMQ 
46 Q0 CACM-2258 54  9.431227031667612 SMQ 
46 Q0 CACM-0675 55  9.317948841999208 SMQ 
46 Q0 CACM-1415 56  9.21684657349315 SMQ 
46 Q0 CACM-2318 57  9.14125246713882 SMQ 
46 Q0 CACM-2598 58  9.133637914229467 SMQ 
46 Q0 CACM-1855 59  9.124055092739098 SMQ 
46 Q0 CACM-1621 60  9.055088511012203 SMQ 
46 Q0 CACM-2278 61  9.030864499435918 SMQ 
46 Q0 CACM-2319 62  8.963127698260578 SMQ 
46 Q0 CACM-3041 63  8.84918344957574 SMQ 
46 Q0 CACM-1136 64  8.836347932183482 SMQ 
46 Q0 CACM-1572 65  8.830006309470958 SMQ 
46 Q0 CACM-1858 66  8.810506225140072 SMQ 
46 Q0 CACM-2046 67  8.799582672001922 SMQ 
46 Q0 CACM-2033 68  8.756785496195278 SMQ 
46 Q0 CACM-2346 69  8.613660155869283 SMQ 
46 Q0 CACM-2484 70  8.471669154307794 SMQ 
46 Q0 CACM-2812 71  8.446483891024553 SMQ 
46 Q0 CACM-1827 72  8.43553811016972 SMQ 
46 Q0 CACM-1938 73  8.288333048976341 SMQ 
46 Q0 CACM-2050 74  8.28142077834235 SMQ 
46 Q0 CACM-1048 75  8.274226996107133 SMQ 
46 Q0 CACM-2577 76  8.228609080621577 SMQ 
46 Q0 CACM-1911 77  8.206599951397624 SMQ 
46 Q0 CACM-3059 78  8.188911174932429 SMQ 
46 Q0 CACM-1087 79  8.186259749179175 SMQ 
46 Q0 CACM-0275 80  8.181401360044603 SMQ 
46 Q0 CACM-0651 81  8.181401360044603 SMQ 
46 Q0 CACM-2437 82  8.166468646005669 SMQ 
46 Q0 CACM-2765 83  8.152749182413684 SMQ 
46 Q0 CACM-2699 84  8.111825926348999 SMQ 
46 Q0 CACM-1398 85  8.107923401485 SMQ 
46 Q0 CACM-2070 86  8.094115520778182 SMQ 
46 Q0 CACM-2967 87  8.070831126745563 SMQ 
46 Q0 CACM-2288 88  8.066848351664431 SMQ 
46 Q0 CACM-0987 89  8.061949871646913 SMQ 
46 Q0 CACM-1029 90  8.058390580380607 SMQ 
46 Q0 CACM-1830 91  8.014197192129913 SMQ 
46 Q0 CACM-0046 92  7.970983572317794 SMQ 
46 Q0 CACM-1927 93  7.961993019993557 SMQ 
46 Q0 CACM-2358 94  7.956503545415824 SMQ 
46 Q0 CACM-1516 95  7.942075386189106 SMQ 
46 Q0 CACM-3134 96  7.9411316246847115 SMQ 
46 Q0 CACM-3119 97  7.912999172028403 SMQ 
46 Q0 CACM-3048 98  7.904426486045117 SMQ 
46 Q0 CACM-1002 99  7.862092344805906 SMQ 
46 Q0 CACM-2389 100  7.8321325370051085 SMQ 
