63 Q0 CACM-2289 1  19.14285320272451 SMQ 
63 Q0 CACM-0141 40  10.173717667045992 SMQ 
63 Q0 CACM-2723 41  10.010534163226868 SMQ 
63 Q0 CACM-0392 42  9.97485083121709 SMQ 
63 Q0 CACM-1302 43  9.97485083121709 SMQ 
63 Q0 CACM-2685 44  9.912778916903772 SMQ 
63 Q0 CACM-2263 45  9.844428123132761 SMQ 
63 Q0 CACM-2714 46  9.844152506427763 SMQ 
63 Q0 CACM-1411 47  9.75562029673121 SMQ 
63 Q0 CACM-1158 48  9.709736584694575 SMQ 
63 Q0 CACM-2306 49  9.657934684815062 SMQ 
63 Q0 CACM-1262 50  9.609003265125038 SMQ 
63 Q0 CACM-2402 51  9.608228158838381 SMQ 
63 Q0 CACM-2524 52  9.546660491824687 SMQ 
63 Q0 CACM-3086 53  9.524884784066614 SMQ 
63 Q0 CACM-1367 54  9.476117155554357 SMQ 
63 Q0 CACM-2182 55  9.40403032711815 SMQ 
63 Q0 CACM-2135 56  9.353906331898504 SMQ 
63 Q0 CACM-1828 57  9.31749047944231 SMQ 
63 Q0 CACM-2952 58  9.019604648610512 SMQ 
63 Q0 CACM-0371 59  8.98897654140144 SMQ 
63 Q0 CACM-2007 60  8.780736280975933 SMQ 
63 Q0 CACM-1811 61  8.69023721997652 SMQ 
63 Q0 CACM-2251 62  8.599200683043389 SMQ 
63 Q0 CACM-1952 63  8.53371291021388 SMQ 
63 Q0 CACM-1342 64  8.421045496872342 SMQ 
63 Q0 CACM-1660 65  8.421045496872342 SMQ 
63 Q0 CACM-2828 66  8.415069886714258 SMQ 
63 Q0 CACM-2355 67  8.292924030702284 SMQ 
63 Q0 CACM-1569 68  8.25860651854847 SMQ 
63 Q0 CACM-2342 69  8.25860651854847 SMQ 
63 Q0 CACM-2865 70  8.232545194695708 SMQ 
63 Q0 CACM-0270 71  8.213619218982554 SMQ 
63 Q0 CACM-0804 72  8.213619218982554 SMQ 
63 Q0 CACM-2401 73  8.168887047149575 SMQ 
63 Q0 CACM-1796 74  8.165056834778142 SMQ 
63 Q0 CACM-2226 75  8.071445403847255 SMQ 
63 Q0 CACM-2080 76  7.983905041715126 SMQ 
63 Q0 CACM-3039 77  7.960372301089146 SMQ 
63 Q0 CACM-1374 78  7.939027309733123 SMQ 
63 Q0 CACM-1551 79  7.939027309733123 SMQ 
63 Q0 CACM-2417 80  7.939027309733123 SMQ 
63 Q0 CACM-2567 81  7.8845317142543045 SMQ 
63 Q0 CACM-2175 82  7.878718782245504 SMQ 
63 Q0 CACM-2725 83  7.855549373717689 SMQ 
63 Q0 CACM-2950 84  7.841981905929321 SMQ 
63 Q0 CACM-3044 85  7.836094040484174 SMQ 
63 Q0 CACM-2195 86  7.815130940904078 SMQ 
63 Q0 CACM-2366 87  7.808440144475823 SMQ 
63 Q0 CACM-2830 88  7.775545331682637 SMQ 
63 Q0 CACM-1851 89  7.698742508770093 SMQ 
63 Q0 CACM-1873 90  7.698742508770093 SMQ 
63 Q0 CACM-1953 91  7.698742508770093 SMQ 
63 Q0 CACM-3006 92  7.683744322918067 SMQ 
63 Q0 CACM-1658 93  7.661464917359086 SMQ 
63 Q0 CACM-2902 94  7.649198549699958 SMQ 
63 Q0 CACM-2863 95  7.624899114786822 SMQ 
63 Q0 CACM-2695 96  7.594312755323266 SMQ 
63 Q0 CACM-1747 97  7.589208048186812 SMQ 
63 Q0 CACM-2903 98  7.581923015574272 SMQ 
63 Q0 CACM-2273 99  7.553799749210345 SMQ 
63 Q0 CACM-2283 100  7.553799749210345 SMQ 
