3 Q0 CACM-2061 1  10.03817559673206 SMQ 
3 Q0 CACM-2066 37  5.404250343230813 SMQ 
3 Q0 CACM-2551 38  5.356385680037974 SMQ 
3 Q0 CACM-2659 39  5.3237531090978605 SMQ 
3 Q0 CACM-1387 40  5.30983551864124 SMQ 
3 Q0 CACM-1062 41  5.262821770016607 SMQ 
3 Q0 CACM-2658 42  5.261547181717255 SMQ 
3 Q0 CACM-1029 43  5.182034598038321 SMQ 
3 Q0 CACM-2871 44  5.161100683133198 SMQ 
3 Q0 CACM-3130 45  5.1139129103941245 SMQ 
3 Q0 CACM-1154 46  5.100834458545455 SMQ 
3 Q0 CACM-2495 47  4.975592707059739 SMQ 
3 Q0 CACM-1723 48  4.924186187456028 SMQ 
3 Q0 CACM-1007 49  4.889208808203137 SMQ 
3 Q0 CACM-2053 50  4.84981896878124 SMQ 
3 Q0 CACM-0249 51  4.8110028470203545 SMQ 
3 Q0 CACM-2316 52  4.772107668584363 SMQ 
3 Q0 CACM-0070 53  4.768237054393724 SMQ 
3 Q0 CACM-2111 54  4.710113555777688 SMQ 
3 Q0 CACM-3099 55  4.690288759206077 SMQ 
3 Q0 CACM-2603 56  4.686924407927237 SMQ 
3 Q0 CACM-2685 57  4.588684947452392 SMQ 
3 Q0 CACM-1466 58  4.566419289814302 SMQ 
3 Q0 CACM-1785 59  4.52959113059462 SMQ 
3 Q0 CACM-2064 60  4.5224490323562225 SMQ 
3 Q0 CACM-2179 61  4.515358686505795 SMQ 
3 Q0 CACM-0058 62  4.501526512669095 SMQ 
3 Q0 CACM-2449 63  4.473863220984324 SMQ 
3 Q0 CACM-1102 64  4.449934800063504 SMQ 
3 Q0 CACM-1565 65  4.447146915630836 SMQ 
3 Q0 CACM-1314 66  4.435157194667808 SMQ 
3 Q0 CACM-1682 67  4.434057835815712 SMQ 
3 Q0 CACM-2870 68  4.409822592060204 SMQ 
3 Q0 CACM-2708 69  4.395811618201799 SMQ 
3 Q0 CACM-2904 70  4.371122390585368 SMQ 
3 Q0 CACM-2423 71  4.359008298774188 SMQ 
3 Q0 CACM-1807 72  4.353007243962981 SMQ 
3 Q0 CACM-0463 73  4.345871146276354 SMQ 
3 Q0 CACM-1142 74  4.345871146276354 SMQ 
3 Q0 CACM-0637 75  4.323544145925695 SMQ 
3 Q0 CACM-2843 76  4.323544145925695 SMQ 
3 Q0 CACM-2814 77  4.2977287828930395 SMQ 
3 Q0 CACM-1683 78  4.278182500886962 SMQ 
3 Q0 CACM-3151 79  4.259480443099871 SMQ 
3 Q0 CACM-3045 80  4.256270952497133 SMQ 
3 Q0 CACM-0651 81  4.251856148670062 SMQ 
3 Q0 CACM-2295 82  4.251856148670062 SMQ 
3 Q0 CACM-1787 83  4.245497639762197 SMQ 
3 Q0 CACM-2572 84  4.2330530696100395 SMQ 
3 Q0 CACM-2867 85  4.227852771620501 SMQ 
3 Q0 CACM-1533 86  4.224302877373155 SMQ 
3 Q0 CACM-0762 87  4.2080513486795805 SMQ 
3 Q0 CACM-0920 88  4.2080513486795805 SMQ 
3 Q0 CACM-1696 89  4.207325662256832 SMQ 
3 Q0 CACM-1926 90  4.177326744462152 SMQ 
3 Q0 CACM-3177 91  4.167529796436231 SMQ 
3 Q0 CACM-1535 92  4.157830859297781 SMQ 
3 Q0 CACM-2204 93  4.157830859297781 SMQ 
3 Q0 CACM-2666 94  4.157830859297781 SMQ 
3 Q0 CACM-1947 95  4.153566429498905 SMQ 
3 Q0 CACM-2897 96  4.153566429498905 SMQ 
3 Q0 CACM-1740 97  4.148228020141509 SMQ 
3 Q0 CACM-1098 98  4.140833799849782 SMQ 
3 Q0 CACM-1703 99  4.139170101773616 SMQ 
3 Q0 CACM-0628 100  4.12596241057184 SMQ 
