1 Q0 CACM-2319 1  20.90290858904043 SMQ 
1 Q0 CACM-1236 52  11.395501634182443 SMQ 
1 Q0 CACM-2632 53  11.335873057017468 SMQ 
1 Q0 CACM-0585 54  11.323166155404905 SMQ 
1 Q0 CACM-1747 55  11.321202811777722 SMQ 
1 Q0 CACM-1544 56  11.198153706751757 SMQ 
1 Q0 CACM-1750 57  11.17238299987156 SMQ 
1 Q0 CACM-1960 58  11.14004333487101 SMQ 
1 Q0 CACM-2950 59  11.120550562422936 SMQ 
1 Q0 CACM-1408 60  11.049011176075652 SMQ 
1 Q0 CACM-2344 61  10.977958896823203 SMQ 
1 Q0 CACM-2624 62  10.936874329705555 SMQ 
1 Q0 CACM-2951 63  10.93573602217776 SMQ 
1 Q0 CACM-2069 64  10.67482012241878 SMQ 
1 Q0 CACM-2358 65  10.665844489878396 SMQ 
1 Q0 CACM-0098 66  10.579469401970083 SMQ 
1 Q0 CACM-1179 67  10.526441895393507 SMQ 
1 Q0 CACM-1697 68  10.447031778036475 SMQ 
1 Q0 CACM-0414 69  10.412590364762126 SMQ 
1 Q0 CACM-2501 70  10.409936683767995 SMQ 
1 Q0 CACM-1464 71  10.406015883028656 SMQ 
1 Q0 CACM-2796 72  10.372319693028237 SMQ 
1 Q0 CACM-0397 73  10.33355203415466 SMQ 
1 Q0 CACM-3069 74  10.293028488946577 SMQ 
1 Q0 CACM-1753 75  10.292772142160086 SMQ 
1 Q0 CACM-1877 76  10.218332889986032 SMQ 
1 Q0 CACM-1264 77  10.148868551857507 SMQ 
1 Q0 CACM-1698 78  10.136722200113383 SMQ 
1 Q0 CACM-1892 79  10.134941903087297 SMQ 
1 Q0 CACM-1755 80  10.122324634840503 SMQ 
1 Q0 CACM-0698 81  10.011636915424159 SMQ 
1 Q0 CACM-2917 82  9.859129014773576 SMQ 
1 Q0 CACM-1225 83  9.837832881254094 SMQ 
1 Q0 CACM-2621 84  9.692669108336634 SMQ 
1 Q0 CACM-1487 85  9.623356717363798 SMQ 
1 Q0 CACM-3112 86  9.608569539883284 SMQ 
1 Q0 CACM-2375 87  9.59925273531798 SMQ 
1 Q0 CACM-2399 88  9.512935088206838 SMQ 
1 Q0 CACM-2036 89  9.488347068497383 SMQ 
1 Q0 CACM-0252 90  9.458982385674249 SMQ 
1 Q0 CACM-1195 91  9.421006356353153 SMQ 
1 Q0 CACM-2372 92  9.373195460714749 SMQ 
1 Q0 CACM-1719 93  9.366690720709236 SMQ 
1 Q0 CACM-1304 94  9.338019258750185 SMQ 
1 Q0 CACM-0637 95  9.216119372834566 SMQ 
1 Q0 CACM-2228 96  9.179019088026976 SMQ 
1 Q0 CACM-0103 97  9.161859680088867 SMQ 
1 Q0 CACM-1908 98  9.129700923229056 SMQ 
1 Q0 CACM-1069 99  9.128335960233969 SMQ 
1 Q0 CACM-2946 100  9.127632546040882 SMQ 
