54 Q0 CACM-2940 1  31.101876082212325 SMQ 
54 Q0 CACM-2870 90  10.131096716339195 SMQ 
54 Q0 CACM-2957 91  10.073413630729835 SMQ 
54 Q0 CACM-2896 92  10.02829095383764 SMQ 
54 Q0 CACM-3186 93  10.013811395478076 SMQ 
54 Q0 CACM-2406 94  9.957826886429096 SMQ 
54 Q0 CACM-1135 95  9.932045985553435 SMQ 
54 Q0 CACM-2578 96  9.91008383346146 SMQ 
54 Q0 CACM-2317 97  9.806383213665075 SMQ 
54 Q0 CACM-3004 98  9.689314463417414 SMQ 
54 Q0 CACM-2634 99  9.641153757751269 SMQ 
54 Q0 CACM-2946 100  9.608407227606037 SMQ 
