15 Q0 CACM-3125 1  21.52359939470091 SMQ 
15 Q0 CACM-3112 88  6.484727297958335 SMQ 
15 Q0 CACM-2231 89  6.421381065347623 SMQ 
15 Q0 CACM-2685 90  6.400461712429024 SMQ 
15 Q0 CACM-0307 91  6.389173526576749 SMQ 
15 Q0 CACM-1191 92  6.335199614497973 SMQ 
15 Q0 CACM-2477 93  6.326481485214694 SMQ 
15 Q0 CACM-2574 94  6.244396659367334 SMQ 
15 Q0 CACM-2146 95  6.242115386414118 SMQ 
15 Q0 CACM-0507 96  6.235302748208234 SMQ 
15 Q0 CACM-0776 97  6.10205117871955 SMQ 
15 Q0 CACM-0243 98  6.078573972077757 SMQ 
15 Q0 CACM-1906 99  6.027691311471898 SMQ 
15 Q0 CACM-3118 100  5.990724318839785 SMQ 
