18 Q0 CACM-2138 1  18.695286333645008 SMQ 
18 Q0 CACM-3005 45  7.807888182317946 SMQ 
18 Q0 CACM-2570 46  7.806228420915094 SMQ 
18 Q0 CACM-2939 47  7.771876157230649 SMQ 
18 Q0 CACM-2723 48  7.763873185534913 SMQ 
18 Q0 CACM-2904 49  7.729307943026971 SMQ 
18 Q0 CACM-1603 50  7.7103552915406395 SMQ 
18 Q0 CACM-2423 51  7.705353275522251 SMQ 
18 Q0 CACM-2497 52  7.6544046892574205 SMQ 
18 Q0 CACM-1389 53  7.6418130866690195 SMQ 
18 Q0 CACM-2289 54  7.494764956379814 SMQ 
18 Q0 CACM-3080 55  7.43050768893918 SMQ 
18 Q0 CACM-2064 56  7.3652217629205055 SMQ 
18 Q0 CACM-2706 57  7.263661991398648 SMQ 
18 Q0 CACM-2156 58  7.247924754018983 SMQ 
18 Q0 CACM-1425 59  7.223406655948363 SMQ 
18 Q0 CACM-2767 60  7.218899357949674 SMQ 
18 Q0 CACM-2034 61  7.182728764248136 SMQ 
18 Q0 CACM-2785 62  7.16822128944754 SMQ 
18 Q0 CACM-1844 63  7.12493526719696 SMQ 
18 Q0 CACM-2645 64  7.1176405308384165 SMQ 
18 Q0 CACM-1807 65  7.0351477573629495 SMQ 
18 Q0 CACM-2998 66  7.001701032362309 SMQ 
18 Q0 CACM-3175 67  6.991019302982416 SMQ 
18 Q0 CACM-2886 68  6.979405660265213 SMQ 
18 Q0 CACM-1738 69  6.949015887494143 SMQ 
18 Q0 CACM-1548 70  6.948069207951009 SMQ 
18 Q0 CACM-1680 71  6.947083659186908 SMQ 
18 Q0 CACM-2579 72  6.912273464356423 SMQ 
18 Q0 CACM-3093 73  6.874978124145418 SMQ 
18 Q0 CACM-1591 74  6.833420899734241 SMQ 
18 Q0 CACM-3073 75  6.822577997372688 SMQ 
18 Q0 CACM-2341 76  6.765064121400932 SMQ 
18 Q0 CACM-2684 77  6.7245933653368315 SMQ 
18 Q0 CACM-3171 78  6.708822108552766 SMQ 
18 Q0 CACM-1409 79  6.641620850854398 SMQ 
18 Q0 CACM-1324 80  6.466147338466595 SMQ 
18 Q0 CACM-2433 81  6.440366922225314 SMQ 
18 Q0 CACM-2231 82  6.421381065347623 SMQ 
18 Q0 CACM-2633 83  6.357974303676754 SMQ 
18 Q0 CACM-2514 84  6.357242097968797 SMQ 
18 Q0 CACM-3150 85  6.3410103539852685 SMQ 
18 Q0 CACM-2989 86  6.326944229956856 SMQ 
18 Q0 CACM-3074 87  6.326481485214694 SMQ 
18 Q0 CACM-2740 88  6.321075302904255 SMQ 
18 Q0 CACM-2146 89  6.242115386414118 SMQ 
18 Q0 CACM-1613 90  6.242014639103411 SMQ 
18 Q0 CACM-2534 91  6.234848431482556 SMQ 
18 Q0 CACM-1826 92  6.130159879533572 SMQ 
18 Q0 CACM-1135 93  6.096518931549857 SMQ 
18 Q0 CACM-1906 94  6.027691311471898 SMQ 
18 Q0 CACM-2681 95  5.996939329020889 SMQ 
18 Q0 CACM-1747 96  5.9010384457760185 SMQ 
18 Q0 CACM-2253 97  5.869633482764058 SMQ 
18 Q0 CACM-2819 98  5.833080170345329 SMQ 
18 Q0 CACM-0082 99  5.78443644750913 SMQ 
18 Q0 CACM-3107 100  5.756773057992326 SMQ 
