13 Q0 CACM-1947 1  12.900075144154727 SMQ 
13 Q0 CACM-2645 64  4.747544638382479 SMQ 
13 Q0 CACM-0230 65  4.730346774229861 SMQ 
13 Q0 CACM-1064 66  4.730346774229861 SMQ 
13 Q0 CACM-1992 67  4.7058747225835775 SMQ 
13 Q0 CACM-2892 68  4.692511589450478 SMQ 
13 Q0 CACM-1708 69  4.674595119780643 SMQ 
13 Q0 CACM-1187 70  4.635918546469237 SMQ 
13 Q0 CACM-1414 71  4.635918546469237 SMQ 
13 Q0 CACM-1465 72  4.632884814231991 SMQ 
13 Q0 CACM-2290 73  4.626065182870807 SMQ 
13 Q0 CACM-3129 74  4.6042506098217615 SMQ 
13 Q0 CACM-2836 75  4.5928762948148965 SMQ 
13 Q0 CACM-1369 76  4.587613124574354 SMQ 
13 Q0 CACM-2736 77  4.555162481587573 SMQ 
13 Q0 CACM-0066 78  4.549788344369264 SMQ 
13 Q0 CACM-1232 79  4.549788344369264 SMQ 
13 Q0 CACM-2533 80  4.529389229619063 SMQ 
13 Q0 CACM-2126 81  4.526566980911998 SMQ 
13 Q0 CACM-2107 82  4.52268292268009 SMQ 
13 Q0 CACM-2411 83  4.519546765574078 SMQ 
13 Q0 CACM-1275 84  4.5094066462888405 SMQ 
13 Q0 CACM-1756 85  4.5094066462888405 SMQ 
13 Q0 CACM-1652 86  4.470626035799752 SMQ 
13 Q0 CACM-2530 87  4.463806011253221 SMQ 
13 Q0 CACM-2834 88  4.461166580192189 SMQ 
13 Q0 CACM-1676 89  4.460790099919866 SMQ 
13 Q0 CACM-2863 90  4.407324923296365 SMQ 
13 Q0 CACM-2344 91  4.405366943819626 SMQ 
13 Q0 CACM-0333 92  4.362745890877249 SMQ 
13 Q0 CACM-2389 93  4.362632419705438 SMQ 
13 Q0 CACM-0598 94  4.358669227239022 SMQ 
13 Q0 CACM-2569 95  4.358669227239022 SMQ 
13 Q0 CACM-1065 96  4.329283668465828 SMQ 
13 Q0 CACM-1757 97  4.312973958789114 SMQ 
13 Q0 CACM-2586 98  4.296932981981651 SMQ 
13 Q0 CACM-3154 99  4.277324558944971 SMQ 
13 Q0 CACM-1352 100  4.270255918775495 SMQ 
