16 Q0 CACM-3141 1  15.86613642025615 SMQ 
16 Q0 CACM-2625 45  8.307621176308828 SMQ 
16 Q0 CACM-2750 46  8.019731911323188 SMQ 
16 Q0 CACM-3026 47  8.009399176522908 SMQ 
16 Q0 CACM-3119 48  7.877722142796513 SMQ 
16 Q0 CACM-3068 49  7.824373610426545 SMQ 
16 Q0 CACM-1786 50  7.7983006954872245 SMQ 
16 Q0 CACM-1484 51  7.761072509369597 SMQ 
16 Q0 CACM-2920 52  7.759157110211762 SMQ 
16 Q0 CACM-2184 53  7.69619555314746 SMQ 
16 Q0 CACM-2794 54  7.616614281147282 SMQ 
16 Q0 CACM-1749 55  7.545900204916057 SMQ 
16 Q0 CACM-2801 56  7.49750737135622 SMQ 
16 Q0 CACM-1706 57  7.317095709521988 SMQ 
16 Q0 CACM-2999 58  7.303601943356995 SMQ 
16 Q0 CACM-2128 59  7.291204208337708 SMQ 
16 Q0 CACM-1264 60  7.214711771299001 SMQ 
16 Q0 CACM-1753 61  7.198360642996357 SMQ 
16 Q0 CACM-0435 62  7.1734264648704755 SMQ 
16 Q0 CACM-2733 63  7.120386227561345 SMQ 
16 Q0 CACM-1748 64  7.083518676151263 SMQ 
16 Q0 CACM-2017 65  7.058830527682327 SMQ 
16 Q0 CACM-3023 66  7.031410274824494 SMQ 
16 Q0 CACM-1462 67  7.02125023787676 SMQ 
16 Q0 CACM-2111 68  7.0158365511440355 SMQ 
16 Q0 CACM-2273 69  7.006373749363703 SMQ 
16 Q0 CACM-0825 70  6.978073678904567 SMQ 
16 Q0 CACM-1719 71  6.963575968257692 SMQ 
16 Q0 CACM-1350 72  6.933129810333846 SMQ 
16 Q0 CACM-2688 73  6.894814458968414 SMQ 
16 Q0 CACM-2266 74  6.8677027255945005 SMQ 
16 Q0 CACM-0618 75  6.864937974596891 SMQ 
16 Q0 CACM-3039 76  6.843417594388324 SMQ 
16 Q0 CACM-2582 77  6.831798122204762 SMQ 
16 Q0 CACM-0104 78  6.828845525455817 SMQ 
16 Q0 CACM-1432 79  6.765803376489982 SMQ 
16 Q0 CACM-1736 80  6.731660547373863 SMQ 
16 Q0 CACM-1541 81  6.710518929458219 SMQ 
16 Q0 CACM-1349 82  6.68808292215067 SMQ 
16 Q0 CACM-2470 83  6.669759096943138 SMQ 
16 Q0 CACM-2069 84  6.659922797157904 SMQ 
16 Q0 CACM-2985 85  6.650499295053286 SMQ 
16 Q0 CACM-1552 86  6.649516988853564 SMQ 
16 Q0 CACM-2849 87  6.589331222274897 SMQ 
16 Q0 CACM-2198 88  6.576897641423381 SMQ 
16 Q0 CACM-2535 89  6.532433644698756 SMQ 
16 Q0 CACM-2542 90  6.518423788705128 SMQ 
16 Q0 CACM-1728 91  6.5138737474982715 SMQ 
16 Q0 CACM-1247 92  6.513538578159533 SMQ 
16 Q0 CACM-2867 93  6.513538578159533 SMQ 
16 Q0 CACM-1415 94  6.506636198684882 SMQ 
16 Q0 CACM-2795 95  6.484573142793277 SMQ 
16 Q0 CACM-2002 96  6.453835121178397 SMQ 
16 Q0 CACM-1745 97  6.431016749955564 SMQ 
16 Q0 CACM-2372 98  6.427471086549707 SMQ 
16 Q0 CACM-3064 99  6.421506241378993 SMQ 
16 Q0 CACM-2622 100  6.414723749841755 SMQ 
