40 Q0 CACM-2941 1  24.27497053529648 SMQ 
40 Q0 CACM-3031 85  11.115437492446711 SMQ 
40 Q0 CACM-0689 86  10.99680274167309 SMQ 
40 Q0 CACM-1467 87  10.99680274167309 SMQ 
40 Q0 CACM-2647 88  10.99680274167309 SMQ 
40 Q0 CACM-3150 89  10.942512609204986 SMQ 
40 Q0 CACM-1496 90  10.889238180873678 SMQ 
40 Q0 CACM-2767 91  10.796898365901384 SMQ 
40 Q0 CACM-2645 92  10.772054650483756 SMQ 
40 Q0 CACM-2003 93  10.75637145167608 SMQ 
40 Q0 CACM-2998 94  10.705627265773797 SMQ 
40 Q0 CACM-2719 95  10.612704664981518 SMQ 
40 Q0 CACM-2857 96  10.604157383379173 SMQ 
40 Q0 CACM-2032 97  10.54828437067323 SMQ 
40 Q0 CACM-1309 98  10.53264480928383 SMQ 
40 Q0 CACM-2305 99  10.526402423893458 SMQ 
40 Q0 CACM-1902 100  10.462149567937235 SMQ 
