39 Q0 CACM-2651 1  41.602705051019754 SMQ 
39 Q0 CACM-2898 47  14.07275402906097 SMQ 
39 Q0 CACM-2632 48  14.030126889974408 SMQ 
39 Q0 CACM-3101 49  14.015646546469755 SMQ 
39 Q0 CACM-1869 50  13.970195517161269 SMQ 
39 Q0 CACM-2178 51  13.934511106073064 SMQ 
39 Q0 CACM-1783 52  13.785597566991346 SMQ 
39 Q0 CACM-1379 53  13.661727939766575 SMQ 
39 Q0 CACM-1098 54  13.61542601683941 SMQ 
39 Q0 CACM-1262 55  13.477615100061495 SMQ 
39 Q0 CACM-0527 56  13.38257238003937 SMQ 
39 Q0 CACM-0618 57  13.357753566734377 SMQ 
39 Q0 CACM-1491 58  13.256578577223973 SMQ 
39 Q0 CACM-1678 59  13.24740726390235 SMQ 
39 Q0 CACM-1693 60  13.246773540185352 SMQ 
39 Q0 CACM-1989 61  13.205046637097471 SMQ 
39 Q0 CACM-1589 62  13.185636524035916 SMQ 
39 Q0 CACM-2051 63  13.174129411935741 SMQ 
39 Q0 CACM-2937 64  13.11870209220832 SMQ 
39 Q0 CACM-3067 65  12.901288855692318 SMQ 
39 Q0 CACM-2317 66  12.862926992121697 SMQ 
39 Q0 CACM-2201 67  12.821246633570844 SMQ 
39 Q0 CACM-2723 68  12.771088909791882 SMQ 
39 Q0 CACM-1033 69  12.639546375939648 SMQ 
39 Q0 CACM-0205 70  12.350409815971325 SMQ 
39 Q0 CACM-1463 71  12.341531673674604 SMQ 
39 Q0 CACM-2950 72  12.15585924767959 SMQ 
39 Q0 CACM-2081 73  11.999193941482444 SMQ 
39 Q0 CACM-1390 74  11.675791755258757 SMQ 
39 Q0 CACM-1552 75  11.601899620101914 SMQ 
39 Q0 CACM-1467 76  11.560537560008537 SMQ 
39 Q0 CACM-1206 77  11.55311732672503 SMQ 
39 Q0 CACM-2084 78  11.539133950543711 SMQ 
39 Q0 CACM-3171 79  11.512730589177089 SMQ 
39 Q0 CACM-1439 80  11.343305110553075 SMQ 
39 Q0 CACM-0409 81  11.321118561449525 SMQ 
39 Q0 CACM-2906 82  11.310302118582342 SMQ 
39 Q0 CACM-1426 83  11.255056106830818 SMQ 
39 Q0 CACM-1180 84  11.108226443485709 SMQ 
39 Q0 CACM-1470 85  11.067243181197217 SMQ 
39 Q0 CACM-3150 86  11.050797010584267 SMQ 
39 Q0 CACM-1135 87  11.027196879947958 SMQ 
39 Q0 CACM-2295 88  10.97237303264359 SMQ 
39 Q0 CACM-0972 89  10.951801190801206 SMQ 
39 Q0 CACM-3185 90  10.921762411326487 SMQ 
39 Q0 CACM-2083 91  10.894573514389558 SMQ 
39 Q0 CACM-1911 92  10.893351769712972 SMQ 
39 Q0 CACM-2192 93  10.769410709389952 SMQ 
39 Q0 CACM-2794 94  10.72145208815263 SMQ 
39 Q0 CACM-0990 95  10.715153584197012 SMQ 
39 Q0 CACM-1237 96  10.714151795143259 SMQ 
39 Q0 CACM-0100 97  10.589585380698114 SMQ 
39 Q0 CACM-0961 98  10.532457438128883 SMQ 
39 Q0 CACM-2061 99  10.510125283465559 SMQ 
39 Q0 CACM-1214 100  10.458764520602116 SMQ 
