57 Q0 CACM-3140 1  67.6099987195342 SMQ 
57 Q0 CACM-0353 40  20.936626882487964 SMQ 
57 Q0 CACM-0355 41  20.936626882487964 SMQ 
57 Q0 CACM-0870 42  20.936626882487964 SMQ 
57 Q0 CACM-0948 43  20.936626882487964 SMQ 
57 Q0 CACM-0011 44  20.897143491165785 SMQ 
57 Q0 CACM-0014 45  20.897143491165785 SMQ 
57 Q0 CACM-0232 46  20.83210450902728 SMQ 
57 Q0 CACM-0345 47  20.63156514314105 SMQ 
57 Q0 CACM-0348 48  20.63156514314105 SMQ 
57 Q0 CACM-0525 49  20.63156514314105 SMQ 
57 Q0 CACM-0600 50  20.63156514314105 SMQ 
57 Q0 CACM-0054 51  20.523219429234576 SMQ 
57 Q0 CACM-0277 52  20.340891586492795 SMQ 
57 Q0 CACM-0346 53  20.340891586492795 SMQ 
57 Q0 CACM-0347 54  20.340891586492795 SMQ 
57 Q0 CACM-1418 55  20.340891586492795 SMQ 
57 Q0 CACM-0199 56  20.261831296182287 SMQ 
57 Q0 CACM-0235 57  20.261831296182287 SMQ 
57 Q0 CACM-1729 58  20.123475386783454 SMQ 
57 Q0 CACM-0681 59  20.06337445130981 SMQ 
57 Q0 CACM-1558 60  20.06337445130981 SMQ 
57 Q0 CACM-3145 61  20.020552491492356 SMQ 
57 Q0 CACM-2899 62  19.89410529444249 SMQ 
57 Q0 CACM-1666 63  19.83724579232878 SMQ 
57 Q0 CACM-3197 64  19.827902403098857 SMQ 
57 Q0 CACM-0351 65  19.79793299585279 SMQ 
57 Q0 CACM-0720 66  19.79793299585279 SMQ 
57 Q0 CACM-0024 67  19.62970954766004 SMQ 
57 Q0 CACM-1614 68  19.594938571299025 SMQ 
57 Q0 CACM-0245 69  19.5436137897293 SMQ 
57 Q0 CACM-0310 70  19.5436137897293 SMQ 
57 Q0 CACM-0350 71  19.5436137897293 SMQ 
57 Q0 CACM-2183 72  19.5436137897293 SMQ 
57 Q0 CACM-0633 73  19.536480911931957 SMQ 
57 Q0 CACM-0191 74  19.510490240678397 SMQ 
57 Q0 CACM-0398 75  19.451523175704764 SMQ 
57 Q0 CACM-1260 76  19.377520955612837 SMQ 
57 Q0 CACM-0026 77  19.339436615033026 SMQ 
57 Q0 CACM-0091 78  19.339436615033026 SMQ 
57 Q0 CACM-0193 79  19.339436615033026 SMQ 
57 Q0 CACM-0214 80  19.339436615033026 SMQ 
57 Q0 CACM-0230 81  19.339436615033026 SMQ 
57 Q0 CACM-2256 82  19.32261892628167 SMQ 
57 Q0 CACM-1823 83  19.299571482582152 SMQ 
57 Q0 CACM-2085 84  19.299571482582152 SMQ 
57 Q0 CACM-1733 85  19.278263390474507 SMQ 
57 Q0 CACM-0218 86  19.220551913653875 SMQ 
57 Q0 CACM-0307 87  19.126829742494554 SMQ 
57 Q0 CACM-0308 88  19.126829742494554 SMQ 
57 Q0 CACM-0309 89  19.126829742494554 SMQ 
57 Q0 CACM-0566 90  19.126829742494554 SMQ 
57 Q0 CACM-0750 91  19.126829742494554 SMQ 
57 Q0 CACM-0354 92  19.06505307199566 SMQ 
57 Q0 CACM-1017 93  19.06505307199566 SMQ 
57 Q0 CACM-0035 94  19.064097672894626 SMQ 
57 Q0 CACM-2691 95  18.92042772332924 SMQ 
57 Q0 CACM-0481 96  18.839384933345325 SMQ 
57 Q0 CACM-2506 97  18.839384933345325 SMQ 
57 Q0 CACM-0077 98  18.80229581375781 SMQ 
57 Q0 CACM-0050 99  18.786415271089957 SMQ 
57 Q0 CACM-2850 100  18.624929218646347 SMQ 
