52 Q0 CACM-2721 1  12.030230287129882 SMQ 
52 Q0 CACM-3064 43  3.6400729166679207 SMQ 
52 Q0 CACM-1805 44  3.624789275790778 SMQ 
52 Q0 CACM-2261 45  3.5803640112685735 SMQ 
52 Q0 CACM-1261 46  3.5546768745253785 SMQ 
52 Q0 CACM-0104 47  3.5053090299291383 SMQ 
52 Q0 CACM-1435 48  3.4660581174707983 SMQ 
52 Q0 CACM-1572 49  3.460946337358651 SMQ 
52 Q0 CACM-2077 50  3.4508055095418677 SMQ 
52 Q0 CACM-1427 51  3.4283816133101905 SMQ 
52 Q0 CACM-2272 52  3.406481747729082 SMQ 
52 Q0 CACM-2344 53  3.3815633138462107 SMQ 
52 Q0 CACM-2435 54  3.364162695038783 SMQ 
52 Q0 CACM-1680 55  3.3414554531175455 SMQ 
52 Q0 CACM-1288 56  3.310567519624122 SMQ 
52 Q0 CACM-2318 57  3.310567519624122 SMQ 
52 Q0 CACM-3107 58  3.297637559555465 SMQ 
52 Q0 CACM-1541 59  3.284885150080307 SMQ 
52 Q0 CACM-1728 60  3.211851057371106 SMQ 
52 Q0 CACM-2262 61  3.211851057371106 SMQ 
52 Q0 CACM-2911 62  3.211851057371106 SMQ 
52 Q0 CACM-2375 63  3.171771805100929 SMQ 
52 Q0 CACM-2882 64  3.160634047385413 SMQ 
52 Q0 CACM-2951 65  3.0965064613116047 SMQ 
52 Q0 CACM-2686 66  3.0913599442240147 SMQ 
52 Q0 CACM-2542 67  3.086242272946593 SMQ 
52 Q0 CACM-2829 68  3.0710592754240484 SMQ 
52 Q0 CACM-1846 69  3.056125080361248 SMQ 
52 Q0 CACM-0605 70  3.0414319963996537 SMQ 
52 Q0 CACM-1165 71  3.0127401281325454 SMQ 
52 Q0 CACM-1484 72  3.0127401281325454 SMQ 
52 Q0 CACM-1426 73  3.003374414260559 SMQ 
52 Q0 CACM-1253 74  2.975845206135613 SMQ 
52 Q0 CACM-2955 75  2.975845206135613 SMQ 
52 Q0 CACM-1199 76  2.949130534291054 SMQ 
52 Q0 CACM-1653 77  2.889719221098781 SMQ 
52 Q0 CACM-1518 78  2.8654158958173586 SMQ 
52 Q0 CACM-1811 79  2.845656807526743 SMQ 
52 Q0 CACM-1856 80  2.83658381690423 SMQ 
52 Q0 CACM-1933 81  2.8036728330219076 SMQ 
52 Q0 CACM-2105 82  2.8036728330219076 SMQ 
52 Q0 CACM-2734 83  2.7962483881582356 SMQ 
52 Q0 CACM-2091 84  2.767158782259109 SMQ 
52 Q0 CACM-2276 85  2.7600337647591764 SMQ 
52 Q0 CACM-2652 86  2.7320968324665666 SMQ 
52 Q0 CACM-1674 87  2.705021662295655 SMQ 
52 Q0 CACM-1166 88  2.6852513334877375 SMQ 
52 Q0 CACM-3042 89  2.6852513334877375 SMQ 
52 Q0 CACM-1234 90  2.678759501864243 SMQ 
52 Q0 CACM-2596 91  2.6659191735361754 SMQ 
52 Q0 CACM-2918 92  2.6284988187149554 SMQ 
52 Q0 CACM-2452 93  2.622416218238231 SMQ 
52 Q0 CACM-2862 94  2.592629731299822 SMQ 
52 Q0 CACM-2967 95  2.5867940134077028 SMQ 
52 Q0 CACM-2859 96  2.575240081307529 SMQ 
52 Q0 CACM-1845 97  2.563839581643161 SMQ 
52 Q0 CACM-1711 98  2.509011510119606 SMQ 
52 Q0 CACM-2890 99  2.498457135130313 SMQ 
52 Q0 CACM-2628 100  2.4675608010471994 SMQ 
