27 Q0 CACM-2297 1  15.15284003731583 SMQ 
27 Q0 CACM-2479 38  7.852906086397881 SMQ 
27 Q0 CACM-3068 39  7.824373610426545 SMQ 
27 Q0 CACM-2357 40  7.813842522994214 SMQ 
27 Q0 CACM-2583 41  7.734353954066541 SMQ 
27 Q0 CACM-2852 42  7.708086837180989 SMQ 
27 Q0 CACM-2622 43  7.66054187373421 SMQ 
27 Q0 CACM-2689 44  7.6600221296530195 SMQ 
27 Q0 CACM-2582 45  7.545134759575692 SMQ 
27 Q0 CACM-1541 46  7.530344556988672 SMQ 
27 Q0 CACM-1959 47  7.501043105694055 SMQ 
27 Q0 CACM-2625 48  7.323805620927429 SMQ 
27 Q0 CACM-2798 49  7.315555895219987 SMQ 
27 Q0 CACM-2481 50  7.287172845614862 SMQ 
27 Q0 CACM-2407 51  7.27160155550126 SMQ 
27 Q0 CACM-2378 52  7.264432328122368 SMQ 
27 Q0 CACM-0059 53  7.215378108134612 SMQ 
27 Q0 CACM-1725 54  7.210004293646602 SMQ 
27 Q0 CACM-1698 55  7.148047542159967 SMQ 
27 Q0 CACM-2818 56  7.093354556408515 SMQ 
27 Q0 CACM-1912 57  7.054849102938533 SMQ 
27 Q0 CACM-0084 58  7.027298493876327 SMQ 
27 Q0 CACM-1781 59  7.021319294812917 SMQ 
27 Q0 CACM-1462 60  7.02125023787676 SMQ 
27 Q0 CACM-2111 61  7.0158365511440355 SMQ 
27 Q0 CACM-1810 62  6.938670777212496 SMQ 
27 Q0 CACM-2095 63  6.864237124637018 SMQ 
27 Q0 CACM-1748 64  6.821544628991852 SMQ 
27 Q0 CACM-0417 65  6.819940487448855 SMQ 
27 Q0 CACM-2262 66  6.816971469584182 SMQ 
27 Q0 CACM-2868 67  6.769545219652903 SMQ 
27 Q0 CACM-1657 68  6.744041475763467 SMQ 
27 Q0 CACM-2365 69  6.744041475763467 SMQ 
27 Q0 CACM-1708 70  6.72261219225339 SMQ 
27 Q0 CACM-2681 71  6.718991064502312 SMQ 
27 Q0 CACM-1267 72  6.718789204016652 SMQ 
27 Q0 CACM-2127 73  6.710949963499456 SMQ 
27 Q0 CACM-0086 74  6.7003339622272335 SMQ 
27 Q0 CACM-1456 75  6.665102289328481 SMQ 
27 Q0 CACM-2985 76  6.612846472616729 SMQ 
27 Q0 CACM-2859 77  6.5843574421303295 SMQ 
27 Q0 CACM-2967 78  6.574503978814341 SMQ 
27 Q0 CACM-2198 79  6.5231785348642575 SMQ 
27 Q0 CACM-1247 80  6.513538578159533 SMQ 
27 Q0 CACM-2668 81  6.440896551832392 SMQ 
27 Q0 CACM-3112 82  6.405469602621743 SMQ 
27 Q0 CACM-2482 83  6.39676797609336 SMQ 
27 Q0 CACM-2317 84  6.325392935172763 SMQ 
27 Q0 CACM-2840 85  6.308183611595816 SMQ 
27 Q0 CACM-2163 86  6.290765409775054 SMQ 
27 Q0 CACM-1924 87  6.2560258767109485 SMQ 
27 Q0 CACM-2500 88  6.2191484114728315 SMQ 
27 Q0 CACM-2621 89  6.164318366136248 SMQ 
27 Q0 CACM-3092 90  6.1619785441645565 SMQ 
27 Q0 CACM-2151 91  6.1585165254937575 SMQ 
27 Q0 CACM-1754 92  6.158335603976125 SMQ 
27 Q0 CACM-3142 93  6.154862591219628 SMQ 
27 Q0 CACM-1083 94  6.153699645602948 SMQ 
27 Q0 CACM-2080 95  6.15040301917124 SMQ 
27 Q0 CACM-3148 96  6.13753363957332 SMQ 
27 Q0 CACM-3025 97  6.125398634604039 SMQ 
27 Q0 CACM-1928 98  6.105266603752502 SMQ 
27 Q0 CACM-2597 99  6.100556007822389 SMQ 
27 Q0 CACM-3177 100  6.096758835445475 SMQ 
