23 Q0 CACM-3148 1  9.838983293577957 SMQ 
23 Q0 CACM-2060 41  5.333484900077671 SMQ 
23 Q0 CACM-2114 42  5.2963956600102815 SMQ 
23 Q0 CACM-3032 43  5.281886057873182 SMQ 
23 Q0 CACM-1810 44  5.234828365476975 SMQ 
23 Q0 CACM-2828 45  5.2229340522423415 SMQ 
23 Q0 CACM-2524 46  5.192368245453501 SMQ 
23 Q0 CACM-2883 47  5.077446967451169 SMQ 
23 Q0 CACM-1153 48  5.045398152745105 SMQ 
23 Q0 CACM-2484 49  5.0311226428709706 SMQ 
23 Q0 CACM-2975 50  5.017145937567592 SMQ 
23 Q0 CACM-2314 51  4.998743931244515 SMQ 
23 Q0 CACM-1831 52  4.916072641935501 SMQ 
23 Q0 CACM-2092 53  4.911128484075003 SMQ 
23 Q0 CACM-3165 54  4.90147681067636 SMQ 
23 Q0 CACM-0627 55  4.884560298058377 SMQ 
23 Q0 CACM-3164 56  4.877360790306876 SMQ 
23 Q0 CACM-0072 57  4.859943645492831 SMQ 
23 Q0 CACM-1105 58  4.859943645492831 SMQ 
23 Q0 CACM-0793 59  4.824408217592582 SMQ 
23 Q0 CACM-2816 60  4.816802959595106 SMQ 
23 Q0 CACM-2402 61  4.812618548910223 SMQ 
23 Q0 CACM-0147 62  4.755443972612199 SMQ 
23 Q0 CACM-1862 63  4.716567389182832 SMQ 
23 Q0 CACM-3128 64  4.697691214674805 SMQ 
23 Q0 CACM-2833 65  4.6853870233743 SMQ 
23 Q0 CACM-2371 66  4.67917107253937 SMQ 
23 Q0 CACM-2197 67  4.666009433066743 SMQ 
23 Q0 CACM-0830 68  4.660993895172116 SMQ 
23 Q0 CACM-2723 69  4.653713874577275 SMQ 
23 Q0 CACM-2032 70  4.638848813993689 SMQ 
23 Q0 CACM-2709 71  4.620898282453825 SMQ 
23 Q0 CACM-3011 72  4.604748829336184 SMQ 
23 Q0 CACM-1423 73  4.542511752036432 SMQ 
23 Q0 CACM-0657 74  4.524957914201559 SMQ 
23 Q0 CACM-2594 75  4.516394065893461 SMQ 
23 Q0 CACM-0371 76  4.49448827070072 SMQ 
23 Q0 CACM-2926 77  4.490599913904589 SMQ 
23 Q0 CACM-1275 78  4.442518050414666 SMQ 
23 Q0 CACM-1431 79  4.442518050414666 SMQ 
23 Q0 CACM-0080 80  4.422407715679527 SMQ 
23 Q0 CACM-3035 81  4.4083945701556795 SMQ 
23 Q0 CACM-1525 82  4.407401287776126 SMQ 
23 Q0 CACM-2900 83  4.394579788245453 SMQ 
23 Q0 CACM-2155 84  4.394316026912452 SMQ 
23 Q0 CACM-2007 85  4.390368140487967 SMQ 
23 Q0 CACM-0481 86  4.3877450644099385 SMQ 
23 Q0 CACM-1224 87  4.3877450644099385 SMQ 
23 Q0 CACM-2969 88  4.3498945179758115 SMQ 
23 Q0 CACM-2934 89  4.321910476118014 SMQ 
23 Q0 CACM-1952 90  4.26685645510694 SMQ 
23 Q0 CACM-3084 91  4.234693215610032 SMQ 
23 Q0 CACM-3158 92  4.221207328774307 SMQ 
23 Q0 CACM-1342 93  4.210522748436171 SMQ 
23 Q0 CACM-1660 94  4.210522748436171 SMQ 
23 Q0 CACM-2615 95  4.202260992419214 SMQ 
23 Q0 CACM-2325 96  4.19693549686776 SMQ 
23 Q0 CACM-2743 97  4.14754573086926 SMQ 
23 Q0 CACM-3090 98  4.14754573086926 SMQ 
23 Q0 CACM-2477 99  4.110741282055067 SMQ 
23 Q0 CACM-0270 100  4.106809609491277 SMQ 
