10 Q0 CACM-2785 1  17.701085103630792 SMQ 
10 Q0 CACM-1703 50  8.278340203547232 SMQ 
10 Q0 CACM-3077 51  8.268466642667185 SMQ 
10 Q0 CACM-1569 52  8.25860651854847 SMQ 
10 Q0 CACM-2342 53  8.25860651854847 SMQ 
10 Q0 CACM-0628 54  8.25192482114368 SMQ 
10 Q0 CACM-2470 55  8.240227396686306 SMQ 
10 Q0 CACM-2865 56  8.232545194695708 SMQ 
10 Q0 CACM-2705 57  8.22586493319106 SMQ 
10 Q0 CACM-2401 58  8.168887047149575 SMQ 
10 Q0 CACM-2265 59  8.148344947889873 SMQ 
10 Q0 CACM-1366 60  8.092514525921592 SMQ 
10 Q0 CACM-1459 61  8.005900025187904 SMQ 
10 Q0 CACM-2080 62  7.983905041715126 SMQ 
10 Q0 CACM-2782 63  7.96024548979408 SMQ 
10 Q0 CACM-2175 64  7.878718782245504 SMQ 
10 Q0 CACM-3044 65  7.836094040484174 SMQ 
10 Q0 CACM-2195 66  7.815130940904078 SMQ 
10 Q0 CACM-1846 67  7.76370278581913 SMQ 
10 Q0 CACM-1678 68  7.746930186933512 SMQ 
10 Q0 CACM-1306 69  7.736861667363686 SMQ 
10 Q0 CACM-2661 70  7.706969423682546 SMQ 
10 Q0 CACM-2081 71  7.69464781750113 SMQ 
10 Q0 CACM-2570 72  7.655191422797289 SMQ 
10 Q0 CACM-1923 73  7.6199927620184695 SMQ 
10 Q0 CACM-1852 74  7.610568170540809 SMQ 
10 Q0 CACM-2317 75  7.525974709206138 SMQ 
10 Q0 CACM-2406 76  7.457077710817931 SMQ 
10 Q0 CACM-2727 77  7.437854050098327 SMQ 
10 Q0 CACM-3148 78  7.431227899193781 SMQ 
10 Q0 CACM-1008 79  7.412348205727997 SMQ 
10 Q0 CACM-2433 80  7.399722259718168 SMQ 
10 Q0 CACM-0689 81  7.33120182778206 SMQ 
10 Q0 CACM-1467 82  7.33120182778206 SMQ 
10 Q0 CACM-2647 83  7.33120182778206 SMQ 
10 Q0 CACM-1380 84  7.3136119798423005 SMQ 
10 Q0 CACM-3150 85  7.295008406136657 SMQ 
10 Q0 CACM-2740 86  7.2778695790085735 SMQ 
10 Q0 CACM-2931 87  7.266937897373145 SMQ 
10 Q0 CACM-1496 88  7.259492120582451 SMQ 
10 Q0 CACM-1485 89  7.236178742873028 SMQ 
10 Q0 CACM-2645 90  7.181369766989171 SMQ 
10 Q0 CACM-1200 91  7.174514819842051 SMQ 
10 Q0 CACM-2838 92  7.097856770915265 SMQ 
10 Q0 CACM-1471 93  7.0659323100802505 SMQ 
10 Q0 CACM-2084 94  7.059339884934824 SMQ 
10 Q0 CACM-1835 95  7.017601615928973 SMQ 
10 Q0 CACM-2305 96  7.017601615928973 SMQ 
10 Q0 CACM-2710 97  6.976768127767949 SMQ 
10 Q0 CACM-1554 98  6.943381939755942 SMQ 
10 Q0 CACM-2411 99  6.936802073427955 SMQ 
10 Q0 CACM-3105 100  6.884803008293555 SMQ 
