24 Q0 CACM-1410 1  8.531054587953793 SMQ 
24 Q0 CACM-1541 67  3.8315182537427503 SMQ 
24 Q0 CACM-1216 68  3.810140511503553 SMQ 
24 Q0 CACM-2866 69  3.810140511503553 SMQ 
24 Q0 CACM-1886 70  3.805061026866585 SMQ 
24 Q0 CACM-1678 71  3.8000083756482876 SMQ 
24 Q0 CACM-1554 72  3.78998247347368 SMQ 
24 Q0 CACM-2953 73  3.770240802676306 SMQ 
24 Q0 CACM-2895 74  3.769227520809578 SMQ 
24 Q0 CACM-1947 75  3.7605209103996993 SMQ 
24 Q0 CACM-1535 76  3.7508989994435455 SMQ 
24 Q0 CACM-1809 77  3.713353730155019 SMQ 
24 Q0 CACM-0825 78  3.710752432713973 SMQ 
24 Q0 CACM-1272 79  3.710752432713973 SMQ 
24 Q0 CACM-0095 80  3.704194110210029 SMQ 
24 Q0 CACM-2900 81  3.6951217850093463 SMQ 
24 Q0 CACM-3068 82  3.6951217850093463 SMQ 
24 Q0 CACM-1135 83  3.6736726156470203 SMQ 
24 Q0 CACM-0298 84  3.642433858064016 SMQ 
24 Q0 CACM-2062 85  3.625501457683542 SMQ 
24 Q0 CACM-1587 86  3.6240776284786644 SMQ 
24 Q0 CACM-2327 87  3.6240776284786644 SMQ 
24 Q0 CACM-1180 88  3.617147306058804 SMQ 
24 Q0 CACM-2019 89  3.584448536764053 SMQ 
24 Q0 CACM-0224 90  3.573670368296633 SMQ 
24 Q0 CACM-2268 91  3.568513332021291 SMQ 
24 Q0 CACM-1458 92  3.5639033529177118 SMQ 
24 Q0 CACM-1925 93  3.552842344902152 SMQ 
24 Q0 CACM-2972 94  3.552842344902152 SMQ 
24 Q0 CACM-2848 95  3.54466712587287 SMQ 
24 Q0 CACM-0440 96  3.5298130167557114 SMQ 
24 Q0 CACM-2000 97  3.522259837568056 SMQ 
24 Q0 CACM-1625 98  3.514766700317289 SMQ 
24 Q0 CACM-1637 99  3.514766700317289 SMQ 
24 Q0 CACM-1948 100  3.514766700317289 SMQ 
