39 Q0 CACM-2651 1  50.24362440045374 SMQ 
39 Q0 CACM-1703 67  21.80857569660156 SMQ 
39 Q0 CACM-2201 68  21.692290785860727 SMQ 
39 Q0 CACM-2603 69  21.653451071237434 SMQ 
39 Q0 CACM-3006 70  21.63586136021367 SMQ 
39 Q0 CACM-1853 71  21.630425291803085 SMQ 
39 Q0 CACM-3198 72  21.518635978408046 SMQ 
39 Q0 CACM-1869 73  21.50419078699457 SMQ 
39 Q0 CACM-2178 74  21.46562850835906 SMQ 
39 Q0 CACM-2534 75  21.437592932990736 SMQ 
39 Q0 CACM-2794 76  21.366794952853073 SMQ 
39 Q0 CACM-1835 77  21.34534567618046 SMQ 
39 Q0 CACM-2898 78  21.30856972997908 SMQ 
39 Q0 CACM-2722 79  21.289052076559404 SMQ 
39 Q0 CACM-3171 80  21.04734914620957 SMQ 
39 Q0 CACM-1878 81  20.970503405119857 SMQ 
39 Q0 CACM-3066 82  20.90250858519112 SMQ 
39 Q0 CACM-2406 83  20.88071615950028 SMQ 
39 Q0 CACM-2252 84  20.810833499413782 SMQ 
39 Q0 CACM-2732 85  20.810678554236596 SMQ 
39 Q0 CACM-3030 86  20.71808290633117 SMQ 
39 Q0 CACM-1474 87  20.60987530480133 SMQ 
39 Q0 CACM-2299 88  20.55170544353272 SMQ 
39 Q0 CACM-2527 89  20.536821316360715 SMQ 
39 Q0 CACM-2876 90  20.380484907774704 SMQ 
39 Q0 CACM-3173 91  20.342860499061274 SMQ 
39 Q0 CACM-1856 92  20.323931420275876 SMQ 
39 Q0 CACM-2717 93  20.32320615450324 SMQ 
39 Q0 CACM-2389 94  20.3051505510952 SMQ 
39 Q0 CACM-1200 95  20.241873831126377 SMQ 
39 Q0 CACM-1366 96  20.190515534774978 SMQ 
39 Q0 CACM-2886 97  20.185963902547996 SMQ 
39 Q0 CACM-3002 98  20.147621640601166 SMQ 
39 Q0 CACM-2928 99  20.1230594490287 SMQ 
39 Q0 CACM-1282 100  20.055157786257716 SMQ 
