8 Q0 CACM-2625 1  23.577495539803515 SMQ 
8 Q0 CACM-2317 86  10.487273521611177 SMQ 
8 Q0 CACM-2712 87  10.479573258141482 SMQ 
8 Q0 CACM-3141 88  10.439161749958028 SMQ 
8 Q0 CACM-0796 89  10.36864464314991 SMQ 
8 Q0 CACM-3072 90  10.36184212179606 SMQ 
8 Q0 CACM-3133 91  10.355724433415949 SMQ 
8 Q0 CACM-2849 92  10.19015909349249 SMQ 
8 Q0 CACM-2741 93  10.141425879823235 SMQ 
8 Q0 CACM-2151 94  10.130902194803497 SMQ 
8 Q0 CACM-2109 95  10.119967635356899 SMQ 
8 Q0 CACM-3092 96  10.074588995755873 SMQ 
8 Q0 CACM-3038 97  10.054631683947974 SMQ 
8 Q0 CACM-2033 98  10.037826936751658 SMQ 
8 Q0 CACM-3082 99  10.019318884019789 SMQ 
8 Q0 CACM-2867 100  9.765482385230728 SMQ 
