62 Q0 CACM-1961 1  19.331773495744716 SMQ 
62 Q0 CACM-2714 55  9.02958374531503 SMQ 
62 Q0 CACM-1595 56  9.025288531348744 SMQ 
62 Q0 CACM-1664 57  8.941826660848484 SMQ 
62 Q0 CACM-1504 58  8.933216155788394 SMQ 
62 Q0 CACM-2734 59  8.907460343720713 SMQ 
62 Q0 CACM-3086 60  8.862630135864912 SMQ 
62 Q0 CACM-1911 61  8.845113349896927 SMQ 
62 Q0 CACM-2795 62  8.839439749340205 SMQ 
62 Q0 CACM-1957 63  8.814765224323459 SMQ 
62 Q0 CACM-2484 64  8.78249288251164 SMQ 
62 Q0 CACM-1567 65  8.764472665845155 SMQ 
62 Q0 CACM-2289 66  8.748604469877142 SMQ 
62 Q0 CACM-1225 67  8.74108079530394 SMQ 
62 Q0 CACM-2232 68  8.738544003315313 SMQ 
62 Q0 CACM-2809 69  8.734000113104758 SMQ 
62 Q0 CACM-0670 70  8.695671069212441 SMQ 
62 Q0 CACM-1948 71  8.554376912129102 SMQ 
62 Q0 CACM-2076 72  8.52731544626585 SMQ 
62 Q0 CACM-0950 73  8.504915335880783 SMQ 
62 Q0 CACM-3106 74  8.49196931394865 SMQ 
62 Q0 CACM-2712 75  8.490636091293505 SMQ 
62 Q0 CACM-2337 76  8.44630803928424 SMQ 
62 Q0 CACM-3163 77  8.43147821579024 SMQ 
62 Q0 CACM-3150 78  8.430672310776334 SMQ 
62 Q0 CACM-1158 79  8.413776445540973 SMQ 
62 Q0 CACM-2898 80  8.36423214892644 SMQ 
62 Q0 CACM-2703 81  8.338371568871672 SMQ 
62 Q0 CACM-2918 82  8.326439252629228 SMQ 
62 Q0 CACM-2357 83  8.309685381417381 SMQ 
62 Q0 CACM-1834 84  8.248986049208982 SMQ 
62 Q0 CACM-3084 85  8.238115750743749 SMQ 
62 Q0 CACM-2931 86  8.19949377479167 SMQ 
62 Q0 CACM-1199 87  8.197155266159509 SMQ 
62 Q0 CACM-3088 88  8.186846697700913 SMQ 
62 Q0 CACM-1720 89  8.177070106731666 SMQ 
62 Q0 CACM-1792 90  8.122511999864992 SMQ 
62 Q0 CACM-1367 91  8.103615277985057 SMQ 
62 Q0 CACM-1533 92  8.093197401922414 SMQ 
62 Q0 CACM-1711 93  8.090158099340155 SMQ 
62 Q0 CACM-1928 94  8.053067305008454 SMQ 
62 Q0 CACM-3041 95  8.023128389369427 SMQ 
62 Q0 CACM-1874 96  8.011510461988482 SMQ 
62 Q0 CACM-2209 97  8.007039182639177 SMQ 
62 Q0 CACM-0671 98  7.996843949776356 SMQ 
62 Q0 CACM-3065 99  7.9857651714813676 SMQ 
62 Q0 CACM-2560 100  7.984585153215385 SMQ 
