33 Q0 CACM-2047 1  58.376825190548466 SMQ 
33 Q0 CACM-2289 72  37.43749730678047 SMQ 
33 Q0 CACM-1487 73  37.34442888130825 SMQ 
33 Q0 CACM-1135 74  37.33590575185666 SMQ 
33 Q0 CACM-2998 75  37.26200367834815 SMQ 
33 Q0 CACM-3094 76  37.16951218731873 SMQ 
33 Q0 CACM-2864 77  37.08531478633221 SMQ 
33 Q0 CACM-2567 78  37.041009651183714 SMQ 
33 Q0 CACM-3200 79  36.897513483362594 SMQ 
33 Q0 CACM-2031 80  36.89518237463204 SMQ 
33 Q0 CACM-1049 81  36.79250492859468 SMQ 
33 Q0 CACM-1285 82  36.79151036802059 SMQ 
33 Q0 CACM-1260 83  36.70004612092643 SMQ 
33 Q0 CACM-1652 84  36.57948606909902 SMQ 
33 Q0 CACM-3152 85  36.57106181241734 SMQ 
33 Q0 CACM-1968 86  36.49344709394842 SMQ 
33 Q0 CACM-0848 87  36.48393723724742 SMQ 
33 Q0 CACM-2281 88  36.378122485950826 SMQ 
33 Q0 CACM-2335 89  36.318211694741315 SMQ 
33 Q0 CACM-2862 90  36.279868387917425 SMQ 
33 Q0 CACM-2194 91  36.22323931042886 SMQ 
33 Q0 CACM-1930 92  36.190830306862246 SMQ 
33 Q0 CACM-0644 93  36.13371833314598 SMQ 
33 Q0 CACM-0950 94  36.082242422962324 SMQ 
33 Q0 CACM-0531 95  36.05505827774625 SMQ 
33 Q0 CACM-1958 96  35.99969891815208 SMQ 
33 Q0 CACM-2095 97  35.96486221340627 SMQ 
33 Q0 CACM-1628 98  35.952421573235384 SMQ 
33 Q0 CACM-1280 99  35.94140661045283 SMQ 
33 Q0 CACM-2787 100  35.8694155773552 SMQ 
