34 Q0 CACM-1867 1  18.663978299213248 SMQ 
34 Q0 CACM-2999 63  11.349630567435305 SMQ 
34 Q0 CACM-1295 64  11.32357303116307 SMQ 
34 Q0 CACM-2921 65  11.293387486294385 SMQ 
34 Q0 CACM-1726 66  11.264851272982124 SMQ 
34 Q0 CACM-1977 67  11.218474502093123 SMQ 
34 Q0 CACM-1908 68  11.210600367834415 SMQ 
34 Q0 CACM-1051 69  11.199000173757037 SMQ 
34 Q0 CACM-2229 70  11.189985244349677 SMQ 
34 Q0 CACM-1809 71  11.141750458229563 SMQ 
34 Q0 CACM-0276 72  11.105918304470059 SMQ 
34 Q0 CACM-1476 73  11.029752435208255 SMQ 
34 Q0 CACM-1495 74  10.93675091350023 SMQ 
34 Q0 CACM-1722 75  10.909048780345174 SMQ 
34 Q0 CACM-2660 76  10.880263579640213 SMQ 
34 Q0 CACM-0679 77  10.840769653181717 SMQ 
34 Q0 CACM-2858 78  10.838383899194689 SMQ 
34 Q0 CACM-1456 79  10.826691387021143 SMQ 
34 Q0 CACM-2423 80  10.815723446372322 SMQ 
34 Q0 CACM-1754 81  10.814434308278738 SMQ 
34 Q0 CACM-1346 82  10.806155331816333 SMQ 
34 Q0 CACM-1426 83  10.799407206051779 SMQ 
34 Q0 CACM-2893 84  10.789262398739302 SMQ 
34 Q0 CACM-1253 85  10.67472487461231 SMQ 
34 Q0 CACM-2535 86  10.666208216208853 SMQ 
34 Q0 CACM-2407 87  10.659141117155354 SMQ 
34 Q0 CACM-1491 88  10.624566503845763 SMQ 
34 Q0 CACM-0616 89  10.612775453146028 SMQ 
34 Q0 CACM-2931 90  10.612199280210401 SMQ 
34 Q0 CACM-3096 91  10.599036317051807 SMQ 
34 Q0 CACM-1644 92  10.598033176429686 SMQ 
34 Q0 CACM-1847 93  10.573526049085563 SMQ 
34 Q0 CACM-1270 94  10.5451927409225 SMQ 
34 Q0 CACM-2840 95  10.533723953944566 SMQ 
34 Q0 CACM-1949 96  10.516787959951634 SMQ 
34 Q0 CACM-2181 97  10.456963278426453 SMQ 
34 Q0 CACM-1362 98  10.436328363668398 SMQ 
34 Q0 CACM-0462 99  10.410055277899074 SMQ 
34 Q0 CACM-0670 100  10.372007242166744 SMQ 
