48 Q0 CACM-2142 1  36.98981663951159 SMQ 
48 Q0 CACM-2997 41  23.59279558286968 SMQ 
48 Q0 CACM-2402 42  23.394677921022062 SMQ 
48 Q0 CACM-3010 43  23.12811964747136 SMQ 
48 Q0 CACM-2226 44  23.084811584754824 SMQ 
48 Q0 CACM-2195 45  23.06268129157138 SMQ 
48 Q0 CACM-3018 46  23.04418666967345 SMQ 
48 Q0 CACM-1886 47  23.011016755906365 SMQ 
48 Q0 CACM-1392 48  22.920055981406037 SMQ 
48 Q0 CACM-2273 49  22.896212612765627 SMQ 
48 Q0 CACM-1977 50  22.864608836159505 SMQ 
48 Q0 CACM-2665 51  22.85882800384968 SMQ 
48 Q0 CACM-3165 52  22.77348247436785 SMQ 
48 Q0 CACM-1171 53  22.61966457468751 SMQ 
48 Q0 CACM-2094 54  22.558610141092466 SMQ 
48 Q0 CACM-1453 55  22.453412784388668 SMQ 
48 Q0 CACM-2719 56  22.41362121500313 SMQ 
48 Q0 CACM-3087 57  22.35970272017605 SMQ 
48 Q0 CACM-3163 58  22.348276863728817 SMQ 
48 Q0 CACM-1677 59  22.30656461700515 SMQ 
48 Q0 CACM-2767 60  22.26684465583918 SMQ 
48 Q0 CACM-2936 61  22.17013291820841 SMQ 
48 Q0 CACM-1769 62  22.140115026846246 SMQ 
48 Q0 CACM-1098 63  22.08136440488012 SMQ 
48 Q0 CACM-2155 64  22.048835413234062 SMQ 
48 Q0 CACM-1651 65  21.99156910325065 SMQ 
48 Q0 CACM-2812 66  21.987915284032525 SMQ 
48 Q0 CACM-2903 67  21.96949625770045 SMQ 
48 Q0 CACM-0950 68  21.818977425858517 SMQ 
48 Q0 CACM-2053 69  21.79604931509338 SMQ 
48 Q0 CACM-2624 70  21.751353832589597 SMQ 
48 Q0 CACM-1385 71  21.696905934662205 SMQ 
48 Q0 CACM-1457 72  21.522567748466745 SMQ 
48 Q0 CACM-1504 73  21.520148039726706 SMQ 
48 Q0 CACM-2265 74  21.49197684629392 SMQ 
48 Q0 CACM-2451 75  21.48537791096243 SMQ 
48 Q0 CACM-2695 76  21.44780099611949 SMQ 
48 Q0 CACM-2198 77  21.410320105541224 SMQ 
48 Q0 CACM-2904 78  21.40750875289815 SMQ 
48 Q0 CACM-2986 79  21.40411886363914 SMQ 
48 Q0 CACM-2832 80  21.39856458520005 SMQ 
48 Q0 CACM-2283 81  21.358148604686342 SMQ 
48 Q0 CACM-1978 82  21.348287461520115 SMQ 
48 Q0 CACM-0558 83  21.320092908489944 SMQ 
48 Q0 CACM-2913 84  21.202190416647465 SMQ 
48 Q0 CACM-1719 85  21.180371869156836 SMQ 
48 Q0 CACM-2715 86  21.175345697649558 SMQ 
48 Q0 CACM-2110 87  21.150499633464744 SMQ 
48 Q0 CACM-2181 88  21.14293004503873 SMQ 
48 Q0 CACM-1051 89  21.089113775606425 SMQ 
48 Q0 CACM-2884 90  21.074864494937728 SMQ 
48 Q0 CACM-2923 91  21.066255093549554 SMQ 
48 Q0 CACM-2092 92  21.056198556832644 SMQ 
48 Q0 CACM-2950 93  21.00676125403558 SMQ 
48 Q0 CACM-2113 94  20.977233357366742 SMQ 
48 Q0 CACM-3086 95  20.97557670358504 SMQ 
48 Q0 CACM-2969 96  20.97480425303689 SMQ 
48 Q0 CACM-2146 97  20.951556821647507 SMQ 
48 Q0 CACM-1834 98  20.884217932851893 SMQ 
48 Q0 CACM-3125 99  20.87879557369799 SMQ 
48 Q0 CACM-1381 100  20.81342736264064 SMQ 
