61 Q0 CACM-2711 1  45.675595538395044 SMQ 
61 Q0 CACM-2523 61  16.44229861949224 SMQ 
61 Q0 CACM-1402 62  16.30770636656888 SMQ 
61 Q0 CACM-1527 63  16.14269204229478 SMQ 
61 Q0 CACM-2524 64  15.945342758935931 SMQ 
61 Q0 CACM-2046 65  15.939984890340213 SMQ 
61 Q0 CACM-2516 66  15.92548056618179 SMQ 
61 Q0 CACM-2388 67  15.846314524542736 SMQ 
61 Q0 CACM-2753 68  15.786634391649413 SMQ 
61 Q0 CACM-1486 69  15.703409526673699 SMQ 
61 Q0 CACM-2688 70  15.687258799845722 SMQ 
61 Q0 CACM-2288 71  15.616651457125865 SMQ 
61 Q0 CACM-1359 72  15.56419925555178 SMQ 
61 Q0 CACM-1456 73  15.31174172671122 SMQ 
61 Q0 CACM-1652 74  15.195137407750503 SMQ 
61 Q0 CACM-1830 75  15.152789441275065 SMQ 
61 Q0 CACM-2374 76  15.092191058239068 SMQ 
61 Q0 CACM-2402 77  15.077017484033512 SMQ 
61 Q0 CACM-1680 78  14.98718296028541 SMQ 
61 Q0 CACM-2251 79  14.971601092505498 SMQ 
61 Q0 CACM-2828 80  14.948981907829022 SMQ 
61 Q0 CACM-2517 81  14.899081767008271 SMQ 
61 Q0 CACM-1135 82  14.840693549069712 SMQ 
61 Q0 CACM-1413 83  14.816715472659741 SMQ 
61 Q0 CACM-3012 84  14.808908116420893 SMQ 
61 Q0 CACM-0695 85  14.78902392721879 SMQ 
61 Q0 CACM-2902 86  14.753665082232404 SMQ 
61 Q0 CACM-1810 87  14.569582279548715 SMQ 
61 Q0 CACM-1677 88  14.530398455306933 SMQ 
61 Q0 CACM-0531 89  14.477254856531445 SMQ 
61 Q0 CACM-1334 90  14.467301799469457 SMQ 
61 Q0 CACM-2968 91  14.431161919238107 SMQ 
61 Q0 CACM-1464 92  14.429118488632112 SMQ 
61 Q0 CACM-2777 93  14.421938798692317 SMQ 
61 Q0 CACM-3075 94  14.354914080179483 SMQ 
61 Q0 CACM-0616 95  14.351362208204808 SMQ 
61 Q0 CACM-3096 96  14.338231228283213 SMQ 
61 Q0 CACM-2965 97  14.313480547279575 SMQ 
61 Q0 CACM-1398 98  14.310012016059892 SMQ 
61 Q0 CACM-0144 99  14.286991797042308 SMQ 
61 Q0 CACM-1674 100  14.21852556500676 SMQ 
