45 Q0 CACM-2452 1  30.526130671160058 SMQ 
45 Q0 CACM-2033 83  16.285126322597545 SMQ 
45 Q0 CACM-3137 84  16.264688518102737 SMQ 
45 Q0 CACM-1765 85  16.16542163635617 SMQ 
45 Q0 CACM-3058 86  16.136336146901623 SMQ 
45 Q0 CACM-2741 87  16.1317390366091 SMQ 
45 Q0 CACM-1745 88  16.062020227191823 SMQ 
45 Q0 CACM-2188 89  15.985586748279568 SMQ 
45 Q0 CACM-1173 90  15.972637084329671 SMQ 
45 Q0 CACM-1033 91  15.964880239623312 SMQ 
45 Q0 CACM-2307 92  15.90645907523685 SMQ 
45 Q0 CACM-2893 93  15.899053744812457 SMQ 
45 Q0 CACM-1236 94  15.890948630943821 SMQ 
45 Q0 CACM-2324 95  15.861565234799858 SMQ 
45 Q0 CACM-2593 96  15.794367518933965 SMQ 
45 Q0 CACM-3011 97  15.776262420198748 SMQ 
45 Q0 CACM-1271 98  15.749846243262636 SMQ 
45 Q0 CACM-2046 99  15.724235191113385 SMQ 
45 Q0 CACM-2356 100  15.643585593535494 SMQ 
