41 Q0 CACM-3128 1  50.49256387296663 SMQ 
41 Q0 CACM-1959 61  26.867201672608484 SMQ 
41 Q0 CACM-1341 62  26.831179691824936 SMQ 
41 Q0 CACM-1752 63  26.77901302911282 SMQ 
41 Q0 CACM-3032 64  26.643095763535648 SMQ 
41 Q0 CACM-2020 65  26.582044359785776 SMQ 
41 Q0 CACM-2289 66  26.5723742572051 SMQ 
41 Q0 CACM-1960 67  26.54131474555681 SMQ 
41 Q0 CACM-2979 68  26.447073281962176 SMQ 
41 Q0 CACM-2927 69  26.375381375523197 SMQ 
41 Q0 CACM-2216 70  26.180443812415017 SMQ 
41 Q0 CACM-2931 71  26.136852309424903 SMQ 
41 Q0 CACM-2236 72  26.098991814848155 SMQ 
41 Q0 CACM-1978 73  26.064031366625326 SMQ 
41 Q0 CACM-1748 74  25.963507772403638 SMQ 
41 Q0 CACM-2255 75  25.94036350082036 SMQ 
41 Q0 CACM-3059 76  25.858733749784662 SMQ 
41 Q0 CACM-1206 77  25.702691193935458 SMQ 
41 Q0 CACM-1948 78  25.682681243833155 SMQ 
41 Q0 CACM-0435 79  25.3972988011614 SMQ 
41 Q0 CACM-2535 80  25.2479847823367 SMQ 
41 Q0 CACM-0695 81  25.211567596392374 SMQ 
41 Q0 CACM-1484 82  25.191388452779037 SMQ 
41 Q0 CACM-2519 83  25.18222885612471 SMQ 
41 Q0 CACM-2314 84  25.180849204787112 SMQ 
41 Q0 CACM-1099 85  25.143090212309495 SMQ 
41 Q0 CACM-2323 86  25.097126586992434 SMQ 
41 Q0 CACM-1048 87  25.078101785988615 SMQ 
41 Q0 CACM-2320 88  25.056036231610975 SMQ 
41 Q0 CACM-2851 89  24.911966679999118 SMQ 
41 Q0 CACM-2629 90  24.834967171220633 SMQ 
41 Q0 CACM-3077 91  24.626656299283134 SMQ 
41 Q0 CACM-0059 92  24.555471143126113 SMQ 
41 Q0 CACM-0417 93  24.517755303477806 SMQ 
41 Q0 CACM-2900 94  24.495610073098476 SMQ 
41 Q0 CACM-1774 95  24.45499391996794 SMQ 
41 Q0 CACM-3088 96  24.318458546643065 SMQ 
41 Q0 CACM-2926 97  24.206333056510953 SMQ 
41 Q0 CACM-1541 98  24.169721336367555 SMQ 
41 Q0 CACM-1153 99  24.154882953867887 SMQ 
41 Q0 CACM-1877 100  24.140308107399612 SMQ 
