16 Q0 CACM-1135 1  21.014998627946664 SMQ 
16 Q0 CACM-1844 62  12.796976587679803 SMQ 
16 Q0 CACM-3134 63  12.767530404361313 SMQ 
16 Q0 CACM-2390 64  12.747693630441637 SMQ 
16 Q0 CACM-3002 65  12.7257483774906 SMQ 
16 Q0 CACM-2524 66  12.705645335338627 SMQ 
16 Q0 CACM-3119 67  12.694816812298434 SMQ 
16 Q0 CACM-1976 68  12.692761605913125 SMQ 
16 Q0 CACM-2542 69  12.690651981621011 SMQ 
16 Q0 CACM-2396 70  12.660291020544559 SMQ 
16 Q0 CACM-1210 71  12.637017989082361 SMQ 
16 Q0 CACM-2582 72  12.419777259393074 SMQ 
16 Q0 CACM-1752 73  12.40893082808569 SMQ 
16 Q0 CACM-2407 74  12.363900792254274 SMQ 
16 Q0 CACM-2777 75  12.35151926177239 SMQ 
16 Q0 CACM-1748 76  12.308649757574567 SMQ 
16 Q0 CACM-1264 77  12.306025646663448 SMQ 
16 Q0 CACM-2795 78  12.186808527964889 SMQ 
16 Q0 CACM-2999 79  12.17519590302271 SMQ 
16 Q0 CACM-1959 80  12.159085308068349 SMQ 
16 Q0 CACM-2174 81  12.157527664944942 SMQ 
16 Q0 CACM-1324 82  12.091200756444906 SMQ 
16 Q0 CACM-2138 83  12.077786669722427 SMQ 
16 Q0 CACM-1680 84  12.044799014583422 SMQ 
16 Q0 CACM-2345 85  12.042049759467032 SMQ 
16 Q0 CACM-2342 86  12.037156943940508 SMQ 
16 Q0 CACM-2801 87  12.032938256104657 SMQ 
16 Q0 CACM-0855 88  12.015185179908178 SMQ 
16 Q0 CACM-2060 89  12.014787761833055 SMQ 
16 Q0 CACM-1961 90  11.953674504977565 SMQ 
16 Q0 CACM-2625 91  11.923664973925572 SMQ 
16 Q0 CACM-1534 92  11.91459693679069 SMQ 
16 Q0 CACM-3160 93  11.832403603713605 SMQ 
16 Q0 CACM-2519 94  11.804225222160717 SMQ 
16 Q0 CACM-1461 95  11.768897940330374 SMQ 
16 Q0 CACM-3026 96  11.763319102901294 SMQ 
16 Q0 CACM-2535 97  11.762160899170773 SMQ 
16 Q0 CACM-2017 98  11.739629297219079 SMQ 
16 Q0 CACM-3074 99  11.726759059626739 SMQ 
16 Q0 CACM-2339 100  11.711646272253072 SMQ 
