21 Q0 CACM-2337 1  14.768392862281063 SMQ 
21 Q0 CACM-2746 39  7.732835937739191 SMQ 
21 Q0 CACM-3037 40  7.716439651466225 SMQ 
21 Q0 CACM-3032 41  7.716326055377646 SMQ 
21 Q0 CACM-1957 42  7.700262325037125 SMQ 
21 Q0 CACM-3163 43  7.664601895845951 SMQ 
21 Q0 CACM-2499 44  7.5196688039258035 SMQ 
21 Q0 CACM-2766 45  7.508852096254608 SMQ 
21 Q0 CACM-2749 46  7.500933272631935 SMQ 
21 Q0 CACM-2855 47  7.394074138402692 SMQ 
21 Q0 CACM-3110 48  7.337797638199771 SMQ 
21 Q0 CACM-3151 49  7.213765502339189 SMQ 
21 Q0 CACM-2289 50  7.177571846394573 SMQ 
21 Q0 CACM-3150 51  7.089472068824309 SMQ 
21 Q0 CACM-1659 52  7.051446590500081 SMQ 
21 Q0 CACM-1886 53  6.9841958722938795 SMQ 
21 Q0 CACM-0371 54  6.971311143953496 SMQ 
21 Q0 CACM-2771 55  6.86137905557406 SMQ 
21 Q0 CACM-2035 56  6.800014845667057 SMQ 
21 Q0 CACM-2092 57  6.705385993761196 SMQ 
21 Q0 CACM-2916 58  6.644387532684466 SMQ 
21 Q0 CACM-2931 59  6.631435483907649 SMQ 
21 Q0 CACM-2524 60  6.58298411306464 SMQ 
21 Q0 CACM-2628 61  6.442796487171554 SMQ 
21 Q0 CACM-1465 62  6.434309379247548 SMQ 
21 Q0 CACM-1572 63  6.4022184664782475 SMQ 
21 Q0 CACM-1265 64  6.243518744836599 SMQ 
21 Q0 CACM-1350 65  6.230821588477044 SMQ 
21 Q0 CACM-2938 66  6.219430762582704 SMQ 
21 Q0 CACM-2892 67  6.214517105210776 SMQ 
21 Q0 CACM-3040 68  6.1992994216705615 SMQ 
21 Q0 CACM-2457 69  6.1498341053824745 SMQ 
21 Q0 CACM-3165 70  6.139164677855539 SMQ 
21 Q0 CACM-2504 71  6.06719288838043 SMQ 
21 Q0 CACM-2126 72  6.060087079113368 SMQ 
21 Q0 CACM-2665 73  6.010777335639215 SMQ 
21 Q0 CACM-1947 74  5.957631974312025 SMQ 
21 Q0 CACM-3064 75  5.827737878503475 SMQ 
21 Q0 CACM-3007 76  5.8158570244228445 SMQ 
21 Q0 CACM-3154 77  5.788018478662071 SMQ 
21 Q0 CACM-2874 78  5.764494608646857 SMQ 
21 Q0 CACM-3167 79  5.749793692928969 SMQ 
21 Q0 CACM-1719 80  5.6533318886124535 SMQ 
21 Q0 CACM-2417 81  5.630887679700749 SMQ 
21 Q0 CACM-3140 82  5.598187316823117 SMQ 
21 Q0 CACM-3045 83  5.594498864802647 SMQ 
21 Q0 CACM-2882 84  5.545501838715419 SMQ 
21 Q0 CACM-2623 85  5.501125340137186 SMQ 
21 Q0 CACM-1225 86  5.496248599419824 SMQ 
21 Q0 CACM-0164 87  5.464395794131282 SMQ 
21 Q0 CACM-0895 88  5.454286634988955 SMQ 
21 Q0 CACM-2799 89  5.435075029678104 SMQ 
21 Q0 CACM-0267 90  5.418077420023704 SMQ 
21 Q0 CACM-3046 91  5.3914561834104395 SMQ 
21 Q0 CACM-1901 92  5.338836997327249 SMQ 
21 Q0 CACM-0117 93  5.331469204151767 SMQ 
21 Q0 CACM-1404 94  5.321738937799123 SMQ 
21 Q0 CACM-1766 95  5.31633691973751 SMQ 
21 Q0 CACM-0598 96  5.288187534021956 SMQ 
21 Q0 CACM-2272 97  5.287314814562969 SMQ 
21 Q0 CACM-2764 98  5.279797945589529 SMQ 
21 Q0 CACM-2765 99  5.276265239259734 SMQ 
21 Q0 CACM-2169 100  5.267372593912447 SMQ 
