49 Q0 CACM-2390 1  20.507159628616943 SMQ 
49 Q0 CACM-1652 53  12.193545020499068 SMQ 
49 Q0 CACM-2111 54  12.093471509490058 SMQ 
49 Q0 CACM-2888 55  12.04818909718713 SMQ 
49 Q0 CACM-2561 56  12.035340418105182 SMQ 
49 Q0 CACM-2812 57  11.960518192511485 SMQ 
49 Q0 CACM-1280 58  11.85119358821771 SMQ 
49 Q0 CACM-1625 59  11.823126824106856 SMQ 
49 Q0 CACM-1527 60  11.814694428039122 SMQ 
49 Q0 CACM-3142 61  11.76137324108824 SMQ 
49 Q0 CACM-1750 62  11.712362305494192 SMQ 
49 Q0 CACM-2358 63  11.705840400192285 SMQ 
49 Q0 CACM-2711 64  11.69413772242888 SMQ 
49 Q0 CACM-0616 65  11.687732861267595 SMQ 
49 Q0 CACM-0730 66  11.637720638697212 SMQ 
49 Q0 CACM-1380 67  11.609370131376608 SMQ 
49 Q0 CACM-3011 68  11.567587609883098 SMQ 
49 Q0 CACM-2870 69  11.545158803670517 SMQ 
49 Q0 CACM-1725 70  11.527314216290272 SMQ 
49 Q0 CACM-1747 71  11.512843610405962 SMQ 
49 Q0 CACM-1653 72  11.483230179715486 SMQ 
49 Q0 CACM-1713 73  11.477909437070068 SMQ 
49 Q0 CACM-2372 74  11.414169619083957 SMQ 
49 Q0 CACM-2451 75  11.402016646529928 SMQ 
49 Q0 CACM-1808 76  11.352713491047565 SMQ 
49 Q0 CACM-2947 77  11.343220196600482 SMQ 
49 Q0 CACM-2650 78  11.307608909626186 SMQ 
49 Q0 CACM-1324 79  11.249155689423318 SMQ 
49 Q0 CACM-2988 80  11.126144987842759 SMQ 
49 Q0 CACM-2181 81  11.091462514840803 SMQ 
49 Q0 CACM-1387 82  11.047101768347204 SMQ 
49 Q0 CACM-3076 83  11.039293133880207 SMQ 
49 Q0 CACM-3137 84  11.020524507038527 SMQ 
49 Q0 CACM-1927 85  10.971623689147409 SMQ 
49 Q0 CACM-2577 86  10.963181607453931 SMQ 
49 Q0 CACM-1680 87  10.928937568349344 SMQ 
49 Q0 CACM-1711 88  10.917900029339679 SMQ 
49 Q0 CACM-2308 89  10.903791247258571 SMQ 
49 Q0 CACM-3180 90  10.896766751958676 SMQ 
49 Q0 CACM-1415 91  10.880259398945112 SMQ 
49 Q0 CACM-1745 92  10.839348613222992 SMQ 
49 Q0 CACM-2950 93  10.806031588213747 SMQ 
49 Q0 CACM-1846 94  10.80532957959512 SMQ 
49 Q0 CACM-2626 95  10.784856903675237 SMQ 
49 Q0 CACM-1226 96  10.736148609404296 SMQ 
49 Q0 CACM-1495 97  10.709993837742037 SMQ 
49 Q0 CACM-2402 98  10.697511723739998 SMQ 
49 Q0 CACM-2583 99  10.672712126667745 SMQ 
49 Q0 CACM-1341 100  10.641654391269421 SMQ 
