36 Q0 CACM-2030 1  14.075006018001691 SMQ 
36 Q0 CACM-2492 41  7.9286965145645745 SMQ 
36 Q0 CACM-1988 42  7.910853901914045 SMQ 
36 Q0 CACM-2061 43  7.908925087149434 SMQ 
36 Q0 CACM-1162 44  7.908466343820082 SMQ 
36 Q0 CACM-1179 45  7.888477975401942 SMQ 
36 Q0 CACM-1525 46  7.878388837339833 SMQ 
36 Q0 CACM-0778 47  7.838049380897884 SMQ 
36 Q0 CACM-1350 48  7.808520404131556 SMQ 
36 Q0 CACM-2534 49  7.778831781361392 SMQ 
36 Q0 CACM-0354 50  7.739163846784379 SMQ 
36 Q0 CACM-2754 51  7.6895110224306205 SMQ 
36 Q0 CACM-1335 52  7.6398445129114325 SMQ 
36 Q0 CACM-3135 53  7.628505144366733 SMQ 
36 Q0 CACM-2350 54  7.624768537722753 SMQ 
36 Q0 CACM-3106 55  7.617248908358281 SMQ 
36 Q0 CACM-1170 56  7.608549541917009 SMQ 
36 Q0 CACM-2215 57  7.599958197091119 SMQ 
36 Q0 CACM-1073 58  7.567803179438686 SMQ 
36 Q0 CACM-1836 59  7.54811992447314 SMQ 
36 Q0 CACM-1818 60  7.5276265443381085 SMQ 
36 Q0 CACM-2421 61  7.513544610749513 SMQ 
36 Q0 CACM-2179 62  7.476864592957472 SMQ 
36 Q0 CACM-1902 63  7.449084603772016 SMQ 
36 Q0 CACM-2402 64  7.355234707390964 SMQ 
36 Q0 CACM-2641 65  7.328903730766507 SMQ 
36 Q0 CACM-2925 66  7.271306818701532 SMQ 
36 Q0 CACM-2963 67  7.241640172520529 SMQ 
36 Q0 CACM-3094 68  7.2231492720960215 SMQ 
36 Q0 CACM-3198 69  7.140745628832087 SMQ 
36 Q0 CACM-1395 70  7.067565362579923 SMQ 
36 Q0 CACM-3176 71  7.047472597780447 SMQ 
36 Q0 CACM-2545 72  7.045535582150923 SMQ 
36 Q0 CACM-2849 73  7.018998662675034 SMQ 
36 Q0 CACM-0040 74  6.985073746468891 SMQ 
36 Q0 CACM-2733 75  6.982959559728758 SMQ 
36 Q0 CACM-1454 76  6.955116706361723 SMQ 
36 Q0 CACM-2701 77  6.942298898328787 SMQ 
36 Q0 CACM-2059 78  6.928178244603283 SMQ 
36 Q0 CACM-2906 79  6.925345865440358 SMQ 
36 Q0 CACM-1837 80  6.9241195882055315 SMQ 
36 Q0 CACM-1921 81  6.9241195882055315 SMQ 
36 Q0 CACM-2091 82  6.874083757759959 SMQ 
36 Q0 CACM-1962 83  6.863208092338615 SMQ 
36 Q0 CACM-1433 84  6.842189072001188 SMQ 
36 Q0 CACM-1084 85  6.832715601839121 SMQ 
36 Q0 CACM-2987 86  6.784502562746466 SMQ 
36 Q0 CACM-3075 87  6.75743606098404 SMQ 
36 Q0 CACM-0644 88  6.718870350649574 SMQ 
36 Q0 CACM-3100 89  6.6370189246197615 SMQ 
36 Q0 CACM-1794 90  6.631382923778611 SMQ 
36 Q0 CACM-1145 91  6.608318565129642 SMQ 
36 Q0 CACM-2916 92  6.590114169569553 SMQ 
36 Q0 CACM-0619 93  6.583796835057095 SMQ 
36 Q0 CACM-0344 94  6.575746293686088 SMQ 
36 Q0 CACM-0544 95  6.575746293686088 SMQ 
36 Q0 CACM-2994 96  6.570197960923407 SMQ 
36 Q0 CACM-3165 97  6.541083575178868 SMQ 
36 Q0 CACM-2149 98  6.538802482088797 SMQ 
36 Q0 CACM-1399 99  6.53719829628702 SMQ 
36 Q0 CACM-1590 100  6.530565236413709 SMQ 
