56 Q0 CACM-2327 1  22.725764171784043 SMQ 
56 Q0 CACM-2603 64  13.244968069015002 SMQ 
56 Q0 CACM-3119 65  13.219855918658023 SMQ 
56 Q0 CACM-3150 66  13.19408916141221 SMQ 
56 Q0 CACM-1533 67  13.186298363493123 SMQ 
56 Q0 CACM-1471 68  13.163608938168847 SMQ 
56 Q0 CACM-2813 69  13.160378992874044 SMQ 
56 Q0 CACM-2721 70  13.15250027106413 SMQ 
56 Q0 CACM-1108 71  13.077673145371087 SMQ 
56 Q0 CACM-2092 72  13.07458976805491 SMQ 
56 Q0 CACM-0849 73  13.060091927886083 SMQ 
56 Q0 CACM-1906 74  13.025173928811105 SMQ 
56 Q0 CACM-1395 75  13.020196243720592 SMQ 
56 Q0 CACM-1101 76  13.01580866371176 SMQ 
56 Q0 CACM-1572 77  13.003640575708395 SMQ 
56 Q0 CACM-2316 78  12.971187201766092 SMQ 
56 Q0 CACM-2705 79  12.94781798386952 SMQ 
56 Q0 CACM-1543 80  12.858124262097714 SMQ 
56 Q0 CACM-2920 81  12.849758454704471 SMQ 
56 Q0 CACM-2958 82  12.848025400437912 SMQ 
56 Q0 CACM-1809 83  12.84641373248269 SMQ 
56 Q0 CACM-2998 84  12.836140553193466 SMQ 
56 Q0 CACM-1325 85  12.825124456038589 SMQ 
56 Q0 CACM-3035 86  12.81878168395715 SMQ 
56 Q0 CACM-2181 87  12.80350819512542 SMQ 
56 Q0 CACM-2977 88  12.781550040570206 SMQ 
56 Q0 CACM-1567 89  12.749889454662148 SMQ 
56 Q0 CACM-1550 90  12.724719878577075 SMQ 
56 Q0 CACM-1098 91  12.711932567803718 SMQ 
56 Q0 CACM-2317 92  12.699467573924048 SMQ 
56 Q0 CACM-1457 93  12.683265601318105 SMQ 
56 Q0 CACM-1856 94  12.662191523185793 SMQ 
56 Q0 CACM-0068 95  12.656051355870527 SMQ 
56 Q0 CACM-1170 96  12.587322466207105 SMQ 
56 Q0 CACM-3148 97  12.54692429777758 SMQ 
56 Q0 CACM-2210 98  12.525449591568906 SMQ 
56 Q0 CACM-2154 99  12.516524087992023 SMQ 
56 Q0 CACM-3048 100  12.497523852248225 SMQ 
