25 Q0 CACM-2318 1  16.767116154874998 SMQ 
25 Q0 CACM-2106 52  8.498685851717743 SMQ 
25 Q0 CACM-2344 53  8.407912075691563 SMQ 
25 Q0 CACM-1270 54  8.357187045376104 SMQ 
25 Q0 CACM-2985 55  8.245734286219271 SMQ 
25 Q0 CACM-0143 56  8.22443796153797 SMQ 
25 Q0 CACM-0096 57  8.197142006062684 SMQ 
25 Q0 CACM-3153 58  8.190457366443527 SMQ 
25 Q0 CACM-2967 59  8.188772855651479 SMQ 
25 Q0 CACM-2314 60  8.086702366357565 SMQ 
25 Q0 CACM-1747 61  8.040291011437514 SMQ 
25 Q0 CACM-1341 62  7.95100444149959 SMQ 
25 Q0 CACM-0040 63  7.926315783860867 SMQ 
25 Q0 CACM-2325 64  7.916606879582002 SMQ 
25 Q0 CACM-1572 65  7.843386874211394 SMQ 
25 Q0 CACM-2765 66  7.80294746760984 SMQ 
25 Q0 CACM-0893 67  7.783335537944177 SMQ 
25 Q0 CACM-1071 68  7.771051500243717 SMQ 
25 Q0 CACM-1931 69  7.770044237959987 SMQ 
25 Q0 CACM-1196 70  7.656042668596114 SMQ 
25 Q0 CACM-1792 71  7.643648634864768 SMQ 
25 Q0 CACM-1844 72  7.635117178196785 SMQ 
25 Q0 CACM-0417 73  7.564587052253794 SMQ 
25 Q0 CACM-2553 74  7.545175922622206 SMQ 
25 Q0 CACM-1671 75  7.537834250237004 SMQ 
25 Q0 CACM-3035 76  7.532502755283508 SMQ 
25 Q0 CACM-2849 77  7.469518500100025 SMQ 
25 Q0 CACM-1901 78  7.465998529429735 SMQ 
25 Q0 CACM-1247 79  7.413423266863163 SMQ 
25 Q0 CACM-2502 80  7.39247299695765 SMQ 
25 Q0 CACM-2217 81  7.37477779962547 SMQ 
25 Q0 CACM-2048 82  7.3455872301172 SMQ 
25 Q0 CACM-1951 83  7.313152832001981 SMQ 
25 Q0 CACM-3090 84  7.286018054050645 SMQ 
25 Q0 CACM-1912 85  7.271927058521845 SMQ 
25 Q0 CACM-0591 86  7.264456107080094 SMQ 
25 Q0 CACM-0671 87  7.255404787629066 SMQ 
25 Q0 CACM-3078 88  7.2170497698291545 SMQ 
25 Q0 CACM-2309 89  7.212535205651163 SMQ 
25 Q0 CACM-2308 90  7.209354278988583 SMQ 
25 Q0 CACM-2479 91  7.182177204456591 SMQ 
25 Q0 CACM-1689 92  7.149384256423019 SMQ 
25 Q0 CACM-3150 93  7.14435665229826 SMQ 
25 Q0 CACM-1752 94  7.11476672818938 SMQ 
25 Q0 CACM-3117 95  7.106108412630339 SMQ 
25 Q0 CACM-1940 96  7.0903982358524065 SMQ 
25 Q0 CACM-2669 97  7.085948029732032 SMQ 
25 Q0 CACM-1542 98  7.046354968465949 SMQ 
25 Q0 CACM-1272 99  7.020997326029149 SMQ 
25 Q0 CACM-2886 100  7.014956522402576 SMQ 
