5 Q0 CACM-1829 1  34.73944972186801 SMQ 
5 Q0 CACM-2542 57  19.629362089316253 SMQ 
5 Q0 CACM-1901 58  19.62159828011402 SMQ 
5 Q0 CACM-2344 59  19.561526109901674 SMQ 
5 Q0 CACM-2181 60  19.55301743013238 SMQ 
5 Q0 CACM-2841 61  19.429161636189754 SMQ 
5 Q0 CACM-2155 62  19.389910129209635 SMQ 
5 Q0 CACM-0695 63  19.358754771880903 SMQ 
5 Q0 CACM-1253 64  19.34321100350684 SMQ 
5 Q0 CACM-2947 65  19.336276081502696 SMQ 
5 Q0 CACM-0671 66  19.31889827444549 SMQ 
5 Q0 CACM-1465 67  19.254274448472415 SMQ 
5 Q0 CACM-2990 68  19.237428824964958 SMQ 
5 Q0 CACM-2887 69  19.234843572922184 SMQ 
5 Q0 CACM-3137 70  19.12729271798514 SMQ 
5 Q0 CACM-3146 71  19.111524641978495 SMQ 
5 Q0 CACM-1270 72  18.9273222333862 SMQ 
5 Q0 CACM-3054 73  18.8963722585005 SMQ 
5 Q0 CACM-2277 74  18.857081807207262 SMQ 
5 Q0 CACM-2572 75  18.82097916729863 SMQ 
5 Q0 CACM-1589 76  18.803020526755716 SMQ 
5 Q0 CACM-1750 77  18.793904879138864 SMQ 
5 Q0 CACM-2959 78  18.79200651469202 SMQ 
5 Q0 CACM-1748 79  18.668089303863212 SMQ 
5 Q0 CACM-3127 80  18.667543220890703 SMQ 
5 Q0 CACM-2484 81  18.613767032704192 SMQ 
5 Q0 CACM-2592 82  18.60733243335619 SMQ 
5 Q0 CACM-1646 83  18.579715652137317 SMQ 
5 Q0 CACM-1930 84  18.578473563788524 SMQ 
5 Q0 CACM-2105 85  18.571171334439633 SMQ 
5 Q0 CACM-2499 86  18.55120667252895 SMQ 
5 Q0 CACM-1307 87  18.393516628385548 SMQ 
5 Q0 CACM-2054 88  18.377842233369584 SMQ 
5 Q0 CACM-2389 89  18.366283297386275 SMQ 
5 Q0 CACM-2188 90  18.35939166960531 SMQ 
5 Q0 CACM-2187 91  18.342334001871272 SMQ 
5 Q0 CACM-0435 92  18.29417908482763 SMQ 
5 Q0 CACM-2534 93  18.27302634774239 SMQ 
5 Q0 CACM-2950 94  18.252601640679753 SMQ 
5 Q0 CACM-2535 95  18.243396433911112 SMQ 
5 Q0 CACM-1397 96  18.146559028520542 SMQ 
5 Q0 CACM-2267 97  18.144080295274236 SMQ 
5 Q0 CACM-3202 98  18.102800947906914 SMQ 
5 Q0 CACM-0251 99  18.059848842573334 SMQ 
5 Q0 CACM-1135 100  18.04096337027579 SMQ 
