1 Q0 CACM-2319 1  24.91206230517533 SMQ 
1 Q0 CACM-1750 63  14.382246257747848 SMQ 
1 Q0 CACM-1680 64  14.255496559421449 SMQ 
1 Q0 CACM-3048 65  14.198678279572695 SMQ 
1 Q0 CACM-2917 66  14.183453054938042 SMQ 
1 Q0 CACM-1462 67  14.086487606269433 SMQ 
1 Q0 CACM-3174 68  14.055165318426548 SMQ 
1 Q0 CACM-1885 69  14.04239337140811 SMQ 
1 Q0 CACM-1046 70  13.957116068084535 SMQ 
1 Q0 CACM-2439 71  13.907918592924092 SMQ 
1 Q0 CACM-2522 72  13.711834560888805 SMQ 
1 Q0 CACM-1168 73  13.711414836786439 SMQ 
1 Q0 CACM-3025 74  13.61902892223004 SMQ 
1 Q0 CACM-2365 75  13.61296131305442 SMQ 
1 Q0 CACM-0971 76  13.531512361026216 SMQ 
1 Q0 CACM-3068 77  13.470548260383978 SMQ 
1 Q0 CACM-2398 78  13.450640991296325 SMQ 
1 Q0 CACM-1236 79  13.382453544381011 SMQ 
1 Q0 CACM-1179 80  13.347720765686638 SMQ 
1 Q0 CACM-3065 81  13.233127589499366 SMQ 
1 Q0 CACM-1542 82  13.227931992411607 SMQ 
1 Q0 CACM-1304 83  13.164932417025812 SMQ 
1 Q0 CACM-1173 84  13.139502338455799 SMQ 
1 Q0 CACM-2796 85  13.11888154096108 SMQ 
1 Q0 CACM-1747 86  13.097224016055923 SMQ 
1 Q0 CACM-1892 87  13.078397559699905 SMQ 
1 Q0 CACM-2838 88  13.066748008951118 SMQ 
1 Q0 CACM-1247 89  12.984111099952942 SMQ 
1 Q0 CACM-1280 90  12.973887320737811 SMQ 
1 Q0 CACM-0699 91  12.958051455779497 SMQ 
1 Q0 CACM-2624 92  12.956482659000685 SMQ 
1 Q0 CACM-1626 93  12.956249320280255 SMQ 
1 Q0 CACM-2358 94  12.757755271671359 SMQ 
1 Q0 CACM-2390 95  12.72550732459359 SMQ 
1 Q0 CACM-1854 96  12.696098785315552 SMQ 
1 Q0 CACM-1902 97  12.69558257468969 SMQ 
1 Q0 CACM-2080 98  12.688273977160025 SMQ 
1 Q0 CACM-1828 99  12.672270617733648 SMQ 
1 Q0 CACM-1960 100  12.648538532486441 SMQ 
