12 Q0 CACM-3127 1  12.78822128497336 SMQ 
12 Q0 CACM-1050 75  4.037060293022273 SMQ 
12 Q0 CACM-1517 76  4.028027126841631 SMQ 
12 Q0 CACM-2535 77  4.028027126841631 SMQ 
12 Q0 CACM-2542 78  4.018939933683988 SMQ 
12 Q0 CACM-1810 79  4.00990828667403 SMQ 
12 Q0 CACM-2868 80  3.9039555706317115 SMQ 
12 Q0 CACM-1591 81  3.8836965722233527 SMQ 
12 Q0 CACM-2920 82  3.8540881648106238 SMQ 
12 Q0 CACM-2357 83  3.8133168883473707 SMQ 
12 Q0 CACM-2345 84  3.741909822910422 SMQ 
12 Q0 CACM-2311 85  3.7356318807558275 SMQ 
12 Q0 CACM-3002 86  3.7172943517984156 SMQ 
12 Q0 CACM-2407 87  3.6633574643675226 SMQ 
12 Q0 CACM-1464 88  3.6403811153142507 SMQ 
12 Q0 CACM-0025 89  3.5961947928713043 SMQ 
12 Q0 CACM-2536 90  3.591715551076401 SMQ 
12 Q0 CACM-2342 91  3.5381707461475638 SMQ 
12 Q0 CACM-1519 92  3.487049962962445 SMQ 
12 Q0 CACM-2283 93  3.4660581174707983 SMQ 
12 Q0 CACM-0018 94  3.446605011804796 SMQ 
12 Q0 CACM-0597 95  3.446605011804796 SMQ 
12 Q0 CACM-0652 96  3.446605011804796 SMQ 
12 Q0 CACM-1360 97  3.446605011804796 SMQ 
12 Q0 CACM-1912 98  3.446605011804796 SMQ 
12 Q0 CACM-2583 99  3.446605011804796 SMQ 
12 Q0 CACM-2219 100  3.4432711514872003 SMQ 
