3 Q0 CACM-2061 1  12.755139716945424 SMQ 
3 Q0 CACM-2929 42  8.512722391965166 SMQ 
3 Q0 CACM-1003 43  8.39984028542932 SMQ 
3 Q0 CACM-1783 44  8.396757901436867 SMQ 
3 Q0 CACM-1947 45  8.324354432896715 SMQ 
3 Q0 CACM-1402 46  8.292425068445038 SMQ 
3 Q0 CACM-1392 47  8.214668853797022 SMQ 
3 Q0 CACM-2254 48  8.180475855440836 SMQ 
3 Q0 CACM-1484 49  8.179220967360042 SMQ 
3 Q0 CACM-1671 50  8.123496022069533 SMQ 
3 Q0 CACM-2424 51  8.0723055206888 SMQ 
3 Q0 CACM-0464 52  8.065552588901879 SMQ 
3 Q0 CACM-2652 53  8.037408904191677 SMQ 
3 Q0 CACM-3171 54  7.972294211664238 SMQ 
3 Q0 CACM-0070 55  7.95345122684467 SMQ 
3 Q0 CACM-2534 56  7.916261084698427 SMQ 
3 Q0 CACM-1062 57  7.8978144379175665 SMQ 
3 Q0 CACM-2053 58  7.818135322679197 SMQ 
3 Q0 CACM-2210 59  7.778733166842345 SMQ 
3 Q0 CACM-1194 60  7.772341318030595 SMQ 
3 Q0 CACM-1852 61  7.698996854018715 SMQ 
3 Q0 CACM-1835 62  7.602573381989064 SMQ 
3 Q0 CACM-1007 63  7.594912325785754 SMQ 
3 Q0 CACM-1154 64  7.537260633802786 SMQ 
3 Q0 CACM-2718 65  7.530468490115925 SMQ 
3 Q0 CACM-2542 66  7.432801750967721 SMQ 
3 Q0 CACM-1309 67  7.40522560640755 SMQ 
3 Q0 CACM-2871 68  7.405122678781142 SMQ 
3 Q0 CACM-1348 69  7.4024949632010335 SMQ 
3 Q0 CACM-3105 70  7.360329114897035 SMQ 
3 Q0 CACM-1314 71  7.335256783854332 SMQ 
3 Q0 CACM-2572 72  7.334864605897162 SMQ 
3 Q0 CACM-2603 73  7.276926149222586 SMQ 
3 Q0 CACM-2873 74  7.265213258927247 SMQ 
3 Q0 CACM-2470 75  7.1927080912114825 SMQ 
3 Q0 CACM-1456 76  7.099627189670841 SMQ 
3 Q0 CACM-2341 77  7.0648412134013805 SMQ 
3 Q0 CACM-2558 78  7.035369146949475 SMQ 
3 Q0 CACM-2111 79  7.0270699123032845 SMQ 
3 Q0 CACM-2551 80  7.026017127691592 SMQ 
3 Q0 CACM-1678 81  6.9765807662470625 SMQ 
3 Q0 CACM-2179 82  6.951590934857601 SMQ 
3 Q0 CACM-1098 83  6.9260921892569645 SMQ 
3 Q0 CACM-1658 84  6.906734103201723 SMQ 
3 Q0 CACM-3080 85  6.892784818147327 SMQ 
3 Q0 CACM-3077 86  6.881232118831391 SMQ 
3 Q0 CACM-1366 87  6.867284823564045 SMQ 
3 Q0 CACM-2658 88  6.854524974978305 SMQ 
3 Q0 CACM-0077 89  6.848516766177189 SMQ 
3 Q0 CACM-1313 90  6.848516766177189 SMQ 
3 Q0 CACM-3000 91  6.811627713792408 SMQ 
3 Q0 CACM-2295 92  6.79182634510902 SMQ 
3 Q0 CACM-1696 93  6.763921625754714 SMQ 
3 Q0 CACM-2316 94  6.751477022018061 SMQ 
3 Q0 CACM-3151 95  6.736042833121493 SMQ 
3 Q0 CACM-2372 96  6.725845925698229 SMQ 
3 Q0 CACM-2317 97  6.704752229965437 SMQ 
3 Q0 CACM-1682 98  6.700245951987296 SMQ 
3 Q0 CACM-0051 99  6.634803912827185 SMQ 
3 Q0 CACM-2587 100  6.634803912827185 SMQ 
