2 Q0 CACM-2434 1  21.68127003584072 SMQ 
2 Q0 CACM-2735 89  8.228565938579145 SMQ 
2 Q0 CACM-0210 90  8.201413451461523 SMQ 
2 Q0 CACM-1145 91  8.163916297794106 SMQ 
2 Q0 CACM-3047 92  8.137986402757411 SMQ 
2 Q0 CACM-2976 93  8.08685486645547 SMQ 
2 Q0 CACM-2621 94  8.060797157503428 SMQ 
2 Q0 CACM-2971 95  8.050555115305736 SMQ 
2 Q0 CACM-2423 96  8.049810218342992 SMQ 
2 Q0 CACM-3003 97  8.039205835453476 SMQ 
2 Q0 CACM-1197 98  8.02993677057773 SMQ 
2 Q0 CACM-2937 99  8.015490338332171 SMQ 
2 Q0 CACM-1753 100  8.006088090126678 SMQ 
