28 Q0 CACM-2949 1  49.983246537389675 SMQ 
28 Q0 CACM-1611 44  25.579253464133895 SMQ 
28 Q0 CACM-2598 45  25.33207112322851 SMQ 
28 Q0 CACM-2916 46  25.21114478941757 SMQ 
28 Q0 CACM-1362 47  25.180431809369693 SMQ 
28 Q0 CACM-3076 48  25.133245222868126 SMQ 
28 Q0 CACM-1770 49  24.81765002299406 SMQ 
28 Q0 CACM-0397 50  24.78884316196912 SMQ 
28 Q0 CACM-2900 51  24.63329396013264 SMQ 
28 Q0 CACM-1423 52  24.520808316773355 SMQ 
28 Q0 CACM-1516 53  24.463785088772717 SMQ 
28 Q0 CACM-2092 54  24.456351854764392 SMQ 
28 Q0 CACM-1622 55  24.351218686443953 SMQ 
28 Q0 CACM-3038 56  24.323940177718622 SMQ 
28 Q0 CACM-1867 57  24.2787788530115 SMQ 
28 Q0 CACM-0383 58  24.24689150038706 SMQ 
28 Q0 CACM-0531 59  24.16980338963653 SMQ 
28 Q0 CACM-1844 60  24.109210418948603 SMQ 
28 Q0 CACM-3133 61  24.096636917412177 SMQ 
28 Q0 CACM-1551 62  24.0805054753474 SMQ 
28 Q0 CACM-1165 63  24.065569251936317 SMQ 
28 Q0 CACM-1233 64  24.025294374084066 SMQ 
28 Q0 CACM-1034 65  23.93710807793313 SMQ 
28 Q0 CACM-2828 66  23.93287055864295 SMQ 
28 Q0 CACM-1456 67  23.894855773721243 SMQ 
28 Q0 CACM-1696 68  23.789941770755185 SMQ 
28 Q0 CACM-2625 69  23.702517912271098 SMQ 
28 Q0 CACM-2652 70  23.63254127573807 SMQ 
28 Q0 CACM-1614 71  23.579128937799936 SMQ 
28 Q0 CACM-0248 72  23.576217606906532 SMQ 
28 Q0 CACM-1752 73  23.43709980962083 SMQ 
28 Q0 CACM-2178 74  23.40659066047525 SMQ 
28 Q0 CACM-2918 75  23.380619809131996 SMQ 
28 Q0 CACM-1032 76  23.368219136042303 SMQ 
28 Q0 CACM-2216 77  23.325530897548408 SMQ 
28 Q0 CACM-1062 78  23.298607579091733 SMQ 
28 Q0 CACM-3070 79  23.273910750721 SMQ 
28 Q0 CACM-3001 80  23.183916803232748 SMQ 
28 Q0 CACM-1206 81  23.17695112360776 SMQ 
28 Q0 CACM-2956 82  23.16090206493429 SMQ 
28 Q0 CACM-2888 83  23.083338815072253 SMQ 
28 Q0 CACM-2147 84  23.074115261799058 SMQ 
28 Q0 CACM-2923 85  23.02042414952543 SMQ 
28 Q0 CACM-2439 86  22.959839604968938 SMQ 
28 Q0 CACM-1159 87  22.902120881620146 SMQ 
28 Q0 CACM-1856 88  22.900922876534963 SMQ 
28 Q0 CACM-2217 89  22.87698163216662 SMQ 
28 Q0 CACM-2973 90  22.856016236253637 SMQ 
28 Q0 CACM-0367 91  22.82589151184658 SMQ 
28 Q0 CACM-2424 92  22.78742992658515 SMQ 
28 Q0 CACM-2887 93  22.775474737900087 SMQ 
28 Q0 CACM-1769 94  22.76911454169602 SMQ 
28 Q0 CACM-2581 95  22.7663741779941 SMQ 
28 Q0 CACM-2711 96  22.758024900818008 SMQ 
28 Q0 CACM-2905 97  22.724339334956642 SMQ 
28 Q0 CACM-1890 98  22.702613965059324 SMQ 
28 Q0 CACM-2948 99  22.659586677225338 SMQ 
28 Q0 CACM-2254 100  22.61278846995014 SMQ 
