37 Q0 CACM-2265 1  75.4097420980238 SMQ 
37 Q0 CACM-2470 65  46.13031811902034 SMQ 
37 Q0 CACM-2002 66  46.062721853270666 SMQ 
37 Q0 CACM-2920 67  45.98113624392023 SMQ 
37 Q0 CACM-3114 68  45.7396483094162 SMQ 
37 Q0 CACM-1589 69  45.57551255790427 SMQ 
37 Q0 CACM-2749 70  45.35564513845178 SMQ 
37 Q0 CACM-1856 71  45.35368874870493 SMQ 
37 Q0 CACM-2940 72  45.14408137113958 SMQ 
37 Q0 CACM-2053 73  45.11402515270156 SMQ 
37 Q0 CACM-2167 74  45.09552268048225 SMQ 
37 Q0 CACM-1892 75  45.00860443548749 SMQ 
37 Q0 CACM-1491 76  44.82846771863693 SMQ 
37 Q0 CACM-1827 77  44.69941608416764 SMQ 
37 Q0 CACM-2218 78  44.599033498403394 SMQ 
37 Q0 CACM-2911 79  44.45189795690064 SMQ 
37 Q0 CACM-2535 80  44.2564860742869 SMQ 
37 Q0 CACM-0527 81  44.18621819548681 SMQ 
37 Q0 CACM-2353 82  44.08331293510803 SMQ 
37 Q0 CACM-1571 83  43.972386740397184 SMQ 
37 Q0 CACM-2851 84  43.92441533667778 SMQ 
37 Q0 CACM-1433 85  43.83887416139206 SMQ 
37 Q0 CACM-1323 86  43.67386507999377 SMQ 
37 Q0 CACM-1098 87  43.66431362555794 SMQ 
37 Q0 CACM-2867 88  43.416747870542785 SMQ 
37 Q0 CACM-2558 89  43.399919308597944 SMQ 
37 Q0 CACM-2379 90  43.38659721389141 SMQ 
37 Q0 CACM-1587 91  43.1190234884626 SMQ 
37 Q0 CACM-1062 92  43.087485487697116 SMQ 
37 Q0 CACM-1034 93  43.07678806777476 SMQ 
37 Q0 CACM-1630 94  43.06778023491961 SMQ 
37 Q0 CACM-2195 95  42.937924042560354 SMQ 
37 Q0 CACM-2080 96  42.93572909939412 SMQ 
37 Q0 CACM-2227 97  42.89594850986 SMQ 
37 Q0 CACM-2519 98  42.87768959706862 SMQ 
37 Q0 CACM-1908 99  42.853493716701955 SMQ 
37 Q0 CACM-2451 100  42.83018766992701 SMQ 
