4 Q0 CACM-2931 1  46.41724095250721 SMQ 
4 Q0 CACM-2216 83  25.696970236404056 SMQ 
4 Q0 CACM-1698 84  25.68506969979615 SMQ 
4 Q0 CACM-0949 85  25.641089663371197 SMQ 
4 Q0 CACM-0040 86  25.542418922117644 SMQ 
4 Q0 CACM-1572 87  25.51046933588195 SMQ 
4 Q0 CACM-1931 88  25.480604507947834 SMQ 
4 Q0 CACM-2450 89  25.308524294224654 SMQ 
4 Q0 CACM-1199 90  25.284995135859337 SMQ 
4 Q0 CACM-1408 91  25.281454346283674 SMQ 
4 Q0 CACM-3056 92  25.248524835469873 SMQ 
4 Q0 CACM-2946 93  25.234863314647942 SMQ 
4 Q0 CACM-2232 94  25.215678417495347 SMQ 
4 Q0 CACM-0069 95  25.060554444289806 SMQ 
4 Q0 CACM-2958 96  25.059419631087266 SMQ 
4 Q0 CACM-1248 97  25.024957789301798 SMQ 
4 Q0 CACM-2195 98  25.01796699853695 SMQ 
4 Q0 CACM-1710 99  25.00187244726037 SMQ 
4 Q0 CACM-1458 100  25.00079149140056 SMQ 
