60 Q0 CACM-3026 1  38.095086104026635 SMQ 
60 Q0 CACM-1589 42  23.567678692220948 SMQ 
60 Q0 CACM-1264 43  23.550857420283897 SMQ 
60 Q0 CACM-2536 44  23.323947093296326 SMQ 
60 Q0 CACM-1774 45  23.28852996060019 SMQ 
60 Q0 CACM-2771 46  23.210217428728647 SMQ 
60 Q0 CACM-1711 47  23.18952043511014 SMQ 
60 Q0 CACM-3089 48  23.15855834434879 SMQ 
60 Q0 CACM-2786 49  23.087106303359747 SMQ 
60 Q0 CACM-1698 50  23.046806916730155 SMQ 
60 Q0 CACM-2988 51  23.02793000330162 SMQ 
60 Q0 CACM-1962 52  22.61845259802112 SMQ 
60 Q0 CACM-2198 53  22.586590760690562 SMQ 
60 Q0 CACM-3137 54  22.586029195747276 SMQ 
60 Q0 CACM-2421 55  22.53994828476396 SMQ 
60 Q0 CACM-2319 56  22.5139363687517 SMQ 
60 Q0 CACM-2852 57  22.163986983300507 SMQ 
60 Q0 CACM-2882 58  22.03905243898661 SMQ 
60 Q0 CACM-1754 59  22.02286116753424 SMQ 
60 Q0 CACM-2888 60  21.97843152036618 SMQ 
60 Q0 CACM-2147 61  21.95528199651669 SMQ 
60 Q0 CACM-2398 62  21.57770071628871 SMQ 
60 Q0 CACM-2948 63  21.548271590774483 SMQ 
60 Q0 CACM-2046 64  21.524499680694824 SMQ 
60 Q0 CACM-2625 65  21.457467901911777 SMQ 
60 Q0 CACM-1379 66  21.347841139989413 SMQ 
60 Q0 CACM-2298 67  21.266011411097317 SMQ 
60 Q0 CACM-2718 68  21.185748812191537 SMQ 
60 Q0 CACM-2876 69  21.184909130317017 SMQ 
60 Q0 CACM-1752 70  21.136213172502735 SMQ 
60 Q0 CACM-2859 71  21.122670150335196 SMQ 
60 Q0 CACM-1602 72  21.028539508437973 SMQ 
60 Q0 CACM-2928 73  20.92860271081625 SMQ 
60 Q0 CACM-3127 74  20.897475017665105 SMQ 
60 Q0 CACM-1892 75  20.890382587014262 SMQ 
60 Q0 CACM-1747 76  20.72965024781954 SMQ 
60 Q0 CACM-2375 77  20.72008840711277 SMQ 
60 Q0 CACM-2359 78  20.692766783571738 SMQ 
60 Q0 CACM-3030 79  20.685488225439176 SMQ 
60 Q0 CACM-1930 80  20.636950871419835 SMQ 
60 Q0 CACM-0670 81  20.616864466715825 SMQ 
60 Q0 CACM-2669 82  20.60117835575844 SMQ 
60 Q0 CACM-2740 83  20.561385781047576 SMQ 
60 Q0 CACM-2972 84  20.48698153489411 SMQ 
60 Q0 CACM-1972 85  20.31589575610433 SMQ 
60 Q0 CACM-1846 86  20.276811429292238 SMQ 
60 Q0 CACM-2816 87  20.252524645436775 SMQ 
60 Q0 CACM-3164 88  20.251122122024448 SMQ 
60 Q0 CACM-2846 89  20.15580152882861 SMQ 
60 Q0 CACM-2951 90  20.127033310277152 SMQ 
60 Q0 CACM-2900 91  19.899531970940085 SMQ 
60 Q0 CACM-3070 92  19.88875121052569 SMQ 
60 Q0 CACM-0616 93  19.74881797094312 SMQ 
60 Q0 CACM-0585 94  19.716592714098596 SMQ 
60 Q0 CACM-2716 95  19.687787709895158 SMQ 
60 Q0 CACM-2680 96  19.685276404654346 SMQ 
60 Q0 CACM-1856 97  19.676279809129067 SMQ 
60 Q0 CACM-2380 98  19.64306502719204 SMQ 
60 Q0 CACM-2715 99  19.57366367059162 SMQ 
60 Q0 CACM-3011 100  19.553507703328194 SMQ 
