57 Q0 CACM-3077 1  82.32941622472961 SMQ 
57 Q0 CACM-0228 38  27.14316054535629 SMQ 
57 Q0 CACM-0254 39  27.01331782377057 SMQ 
57 Q0 CACM-1675 40  26.93605472016376 SMQ 
57 Q0 CACM-0351 41  26.741409560276573 SMQ 
57 Q0 CACM-3148 42  26.738363858657 SMQ 
57 Q0 CACM-1007 43  26.661594087277756 SMQ 
57 Q0 CACM-1482 44  26.62064387921392 SMQ 
57 Q0 CACM-2705 45  26.525112621373847 SMQ 
57 Q0 CACM-0353 46  26.403080856213798 SMQ 
57 Q0 CACM-0355 47  26.403080856213798 SMQ 
57 Q0 CACM-0245 48  26.3419954449833 SMQ 
57 Q0 CACM-0310 49  26.3419954449833 SMQ 
57 Q0 CACM-3054 50  26.283157451647696 SMQ 
57 Q0 CACM-1715 51  26.274255257749147 SMQ 
57 Q0 CACM-1133 52  26.193535291437296 SMQ 
57 Q0 CACM-0348 53  25.96086049283359 SMQ 
57 Q0 CACM-0525 54  25.96086049283359 SMQ 
57 Q0 CACM-3144 55  25.88607953511077 SMQ 
57 Q0 CACM-3036 56  25.7817384026404 SMQ 
57 Q0 CACM-2899 57  25.732212765027857 SMQ 
57 Q0 CACM-0011 58  25.641087848545183 SMQ 
57 Q0 CACM-0014 59  25.641087848545183 SMQ 
57 Q0 CACM-1934 60  25.57813912457926 SMQ 
57 Q0 CACM-0277 61  25.54069493651879 SMQ 
57 Q0 CACM-1259 62  25.519492996509495 SMQ 
57 Q0 CACM-1028 63  25.41258336032107 SMQ 
57 Q0 CACM-3121 64  25.362445770272302 SMQ 
57 Q0 CACM-1339 65  25.36026291628118 SMQ 
57 Q0 CACM-1658 66  25.318771108247326 SMQ 
57 Q0 CACM-1469 67  25.312393187616642 SMQ 
57 Q0 CACM-2802 68  25.211253404479077 SMQ 
57 Q0 CACM-1677 69  25.204453461505096 SMQ 
57 Q0 CACM-0681 70  25.140663201783944 SMQ 
57 Q0 CACM-1977 71  25.023663988976377 SMQ 
57 Q0 CACM-2834 72  24.90109603613905 SMQ 
57 Q0 CACM-1852 73  24.892482974440444 SMQ 
57 Q0 CACM-3199 74  24.84298901912232 SMQ 
57 Q0 CACM-0218 75  24.832622915603277 SMQ 
57 Q0 CACM-0088 76  24.78919358877748 SMQ 
57 Q0 CACM-0527 77  24.666949635056152 SMQ 
57 Q0 CACM-1458 78  24.663012488529287 SMQ 
57 Q0 CACM-3197 79  24.649600154034374 SMQ 
57 Q0 CACM-2227 80  24.503205960716507 SMQ 
57 Q0 CACM-0205 81  24.469180152920824 SMQ 
57 Q0 CACM-0948 82  24.418098823072377 SMQ 
57 Q0 CACM-0071 83  24.412369099950993 SMQ 
57 Q0 CACM-0350 84  24.394463781641008 SMQ 
57 Q0 CACM-0333 85  24.292641584264263 SMQ 
57 Q0 CACM-0942 86  24.27016599509849 SMQ 
57 Q0 CACM-1196 87  24.23490801410117 SMQ 
57 Q0 CACM-0027 88  24.22669464190044 SMQ 
57 Q0 CACM-2219 89  24.16696321580695 SMQ 
57 Q0 CACM-0956 90  24.142989552920625 SMQ 
57 Q0 CACM-2148 91  24.12990513327446 SMQ 
57 Q0 CACM-2782 92  24.11616704527567 SMQ 
57 Q0 CACM-0345 93  24.01798186851123 SMQ 
57 Q0 CACM-1931 94  24.00637632913819 SMQ 
57 Q0 CACM-0096 95  23.984574771860917 SMQ 
57 Q0 CACM-2610 96  23.97324457680568 SMQ 
57 Q0 CACM-1112 97  23.970195439986014 SMQ 
57 Q0 CACM-0631 98  23.921973305072598 SMQ 
57 Q0 CACM-2113 99  23.895451609496543 SMQ 
57 Q0 CACM-1914 100  23.891592158817858 SMQ 
